promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
올여름 달라졌다 올/영/세/일,23.06.01,23.06.07,올영세일,"

올영세일
올여름달라진올영세일
최대 70%할인 혜택


","[' 올영세일 06.01 - 06.07 ', ' 다양한 혜택이 있는 올리브영 APP에서 올영세일을 즐겨보세요 00시 12시 하루 두 번 선착순 쿠폰 최대 4,000원 APP 쿠폰 APP 4만원 이상 구매 시 발급당일 23:59까지 사용 가능 최대 4,000원 매장 쿠폰 매장 4만원 이상 구매 시 발급당일 23:59까지 사용 가능 카카오 페이 3천원 즉시할인 최종 결제금액 6만원 이상 적용 혜택 소진 시 행사 조기 종료될 수 있습니다. ', ' 매일 00시 오픈 데일리 래플 ', ' 올영세일 공유 이벤트 톡하면? 천만원! ', ' 올 여름 달라졌다, 올영세일 최대 70% 할인 24시간 특가 찬스 오늘의 특가 6월 1/3/5일 인기상품이 100원 부터 선착순 특가 단 7일, 올리브영이 엄선한 100개 특가 첫 만남 강력 혜택 신상 특가 오직 온라인몰에서만 베스트키워드 ', ' 올영세일 BEST 브랜드 올영세일X프렌즈 브랜드 넘버즈인 브랜드 ~35% 할인 브링그린 브랜드 ~46% 할인 닥터지 브랜드 ~53% 할인 달바 브랜드 ~37% 할인 스킨푸드 브랜드 ~40% 할인 바이오더마 브랜드 ~37% 할인 투쿨포스쿨 브랜드 ~30% 할인 3CE 브랜드 ~30% 할인 KISSME 브랜드 ~15% 할인 라보에이치 브랜드 ~30% 할인 ']","['전체', '❤올영세일 강력추천❤', '첫만남 신상특가', '핫썸머 테마특가']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102920008&trackingCd=Home_Planshop1_1_PROD
올영세일 선착순특가,23.06.01,23.06.07,올영세일,"

올영세일
오픈런준비!선착순 특가
18시 히말라야 100원


",[' 6월 1.5.7 한정수량 판매 선착순특가 구매 전 꼭 확인해주세요! APP에서 10시 / 18시 순차 OPEN 매장에서 1만원 이상 구매 시 택 1 오늘드림 주문 건은 행사 제외됩니다. APP에서 만나요 '],[],https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102920014&trackingCd=Home_Planshop1_2_PROD
올영세일 신상 특가✨,23.06.01,23.06.07,올영세일,"

올영세일
놓칠 수 없는첫만남강력 혜택
신상특가 아이템 보러가기


",[' NEW 첫만남 강력 혜택 신상특가 #스킨케어 #메이크업 #헤어&바디 #헬스케어 APP과 매장에서 만나보세요! '],"['전체', '스킨케어', '메이크업', '헤어&바디', '헬스케어', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102920012&trackingCd=Home_Planshop1_4_PROD
강력세정💧 강력차단⚔️,23.06.01,23.06.07,올영세일,"

올영세일
강렬한햇빛으로부터피부를 지켜요
클렌징/썬케어 최대 61%할인


",['여름 햇빛 강력 차단 노폐물 완벽 세정 썬케어 & 클렌징 '],"['전체', '6/5 오늘의 특가', '단 7일! 100개 특가', '강력세정 클렌징 최대특가💦', '강력차단 썬케어 최대특가🌞', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103160019&trackingCd=Home_Planshop1_9_PROD
올 여름 미용소품 BEST&TREND📌,23.06.01,23.06.07,올영세일,"

올영세일
합리적으로챙기는데일리 아이템
미용소품 최대 60%할인


",['올 여름 메이크업&스킨케어 완성도 UP 시켜줄 미용소품 BEST & TREND '],"['전체', '6/5 오늘의 특가💖', '꼭 사야하는 미용소품 BEST🎇', '미용소품 HOT TREND&NEW✨', '쟁여야할 여름 필수템💙', '여름에 강한, 지속력 UP! 페이스 툴✨', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103160023&trackingCd=Home_Planshop1_10_PROD
올여름 COOL한 헤어케어BEST&NEW💙,23.06.01,23.06.07,올영세일,"

올영세일
찰랑이는머릿결을세일때 만들어요
헤어케어 최대 52%할인


",['여름맞이 COOL 헤어케어 BEST & NEW '],"['전체', '🌟6/5(월) 오늘만 특가🌟', '💯헤어케어 BEST특가💯', '🤍NEW 신상품 특가🤍', '6월의 P!CK', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103160029&trackingCd=Home_Planshop1_11_PROD
🍉여름맞이 Healthy푸드 특가🍴,23.06.01,23.06.07,올영세일,"

올영세일
올영에서준비하는건강한 여름
건강/일반식품 최대 60%할인


",['여름맞이 이너뷰티&헬시푸드 '],"['전체', '💪🏼6/5 단 하루 특가', '✨BEST 영양제 특가✨', 'BEST 헬시푸드 7일 특가😋', '🌞BEST 이너뷰티&슬리밍🌞', '맛있는 식단관리 7일 특가🏃\u200d♀️', '가벼운 간식&음료 7일 특가🍑', '더울땐 홈카페 7일 특가🍹', '한끼 뚝딱 간편식 7일 특가🍛', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103160027&trackingCd=Home_Planshop1_12_PROD
COOL한 여름을 위한 생활용품 모음🏠,23.06.01,23.06.07,올영세일,"

올영세일
뽀송한여름나기준비해요
생활용품 필수템 ~43%


",['여름은 가볍고 시원하게 생활용품 필수템 '],"['전체', '💙6/5 오늘의 특가💙', '💜언더웨어 BEST💜', '💜여름철 가전 BEST💜', '💜은은향기 BEST💜', '💜집꾸미기 BEST💜', '💜주방용품 BEST💜', '💜홈클리닝 BEST💜', '💜취미모음 BEST💜', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103160026&trackingCd=Home_Planshop1_13_PROD
💜배송 걱정없는 직배송 BEST템💜,23.06.01,23.06.07,올영세일,"

올영세일
온라인몰에서만만날 수 있는특별한 기획
최대 43%할인


",[' 브랜드사 직배송! 배송걱정 없는 직배송 브랜드 BEST ITEM '],"['전체', '💜생수/음료/편의가공식품💜', '💜주방/생활/가전💜', '💜미용가전💜', '💜유산균💜', '💜마사지/안마용품💜', '💜디퓨저💜', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103160031&trackingCd=Home_Planshop1_14_PROD
