promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
1월 올리브 데이,none,none,올리브 데이,"

올리브 데이
단 5일간만나는올리브 멤버스
등급별 쿠폰 혜택을 만나보세요


","[' 올리브 멤버스를 위한 OLIVE DAY plus 1월엔 특별히 1.25~1.29 5일간! ', ' 올리브 멤버스 등급별 혜택! 4만원 이상 구매시, 최대 2만원 할인 GOLD OLIVE 15% BLACK OLIVE 12% 3만원 이상 구매시 GREEN OLIVE 10%, 최대 2만원 할인 PINK OLIVE 3천원 할인 BABY OLIVE 2천원 할인 BABY OLIVE 등급의 경우 1/23(화)까지 신규 가입한 고객 한정 쿠폰 발급 ']","['전체', '올리브 특가🎁', '웨이크메이크 데이🎀', 'Luxe Edit day 라부르켓✨']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104140001&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=올리브데이-조성은&t_number=1
💙설 기프트 1탄💙,24.01.25,24.01.31,설 기프트,"

설 기프트
설날 선물도맞춤형으로해요
장바구니 쿠폰, 응모권 이벤트


","[' 2024년 설기프트 1탄 1탄 1.25(목)-1.31(수) 2탄 2.1(목)-2.11(일) ', ' 넘치는 마음에는 확실한 혜택으로! 7일 장바구니 쿠폰 10% APP 기획전 상품 1개 이상 구매 시, 최대 5천원 사용기간 24.1.25-24.1.31 지금 APP에서 발급 가능해요! ', ' 단독세트, 가성비, 인기상품을 한눈에 맞춤 선물 추천 APP에서 모든 혜택을 만나보세요! ']","['전체', '🎁럭셔리 선물', '가벼운 선물🎈', '💪건강 선물', '설맞이 선물💕', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104110002&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=설 기프트 프로모션-임민경&t_number=2
1월 올영픽🍒,none,none,올영PICK,"

올영PICK
올리브영이PICK한이 달의 브랜드
베스트 아이템 한정특가


",[' 올영PICK 1월 '],"['전체', '피부전문가 더마케어🧂', '새해니까 GLOW MAKE UP💗', '새해맞이 피부텐션 UP💦', '겨울보습 꽉 잡은 크림光✨', '늙지않는 두피 비결💫', '꿀잠자는 바디케어🌙', '새해 건강관리 시작💪', '보습&향기는 라부르켓🥀', '예민피부 RESET💙', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103650001&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=올영픽-조성은&t_number=3
모공탄력과 피부결 케어를 동시에! ✨,24.01.22,24.01.28,테라로직,"

테라로직
비건 레티놀로느슨한 모공꽉 잡기
최대 29%할인


",[' theralogic 슬로우에이징 전문그룹 테라로직 NEW 레티놀 모공크림'],"['전체', '📍 모공탄력 개선엔 #레틴에이', '📍 피부 탄력엔 #피토세라', '📍 손상장벽개선엔 #마데셀']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103930012&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0104-0502_신상로그온_테라로직_유선경&t_number=4
"새 피부의 시작, 코스알엑스",none,none,코스알엑스,"

코스알엑스
스킨케어첫단계 부스터로매일 어려져요
최대 40%할인


","[' AESTURA SUPER CAPSULE BRAND WEEK PLUS COSRX The 6 pertide Skin Booster ', ' (FOR) OUR SKIN CARE 오직 성분으로 증명하는 ‘코스알엑스’.   좋은 성분은 최대로,   피부에 자극이 되는 성분은 최소로   피부 고민을 위한 최적의 솔루션을 제공합니다.   시작부터 다르게, 피부의 기능을 깨워주는   첫 단계 부스터로   새해 피부 나이는 매일 더 어려져요. 출시하자마자 베스트템으로   자리잡은 부스터 세럼을 특별한 혜택으로 만나보세요. ', ' (FOR) OUR SKIN CARE 오직 성분으로 증명하는 ‘코스알엑스’.   좋은 성분은 최대로,   피부에 자극이 되는 성분은 최소로   피부 고민을 위한 최적의 솔루션을 제공합니다.   시작부터 다르게, 피부의 기능을 깨워주는   첫 단계 부스터로   새해 피부 나이는 매일 더 어려져요. 출시하자마자 베스트템으로   자리잡은 부스터 세럼을 특별한 혜택으로 만나보세요. ', ' 01. BRAND COUPON 브랜드 위크 기간 중 코스알엑스 제품 3만 원 이상   구매 시 사용 가능한 2,000원 쿠폰을 드립니다. 코스알엑스 5%할인 장바구니 쿠폰 APP 3만원 이상 구매 시 최대 2,000원 할인 사용기간 : 2024. 01. 22 ~ 2024. 1. 28 ', '꼭 알아두세요', ' 02. SPECIAL GIFT 행사 기간 중 코스알엑스 기획전 상품 구매 시   코스알엑스 펩타이드세럼 30ml 증정 행사 기간 중 코스알엑스 기획전 제품 3만원 이상 구매 시   코스알엑스더 비타민C13 20g 증정 ', ' 다가온 새해, 한 살 더 먹었다고 우울해질 필요는 없죠 HELLO, 2024 ', ' Slow-Aging 코스알엑스와 함께 두 살 어려진   피부 나이로 새해를 즐겁게 맞이해요. ', ' ENOUGH ', ' 어려 보이는 피부의 키포인트는   매끈한 피부 결 잡기.   스킨케어 첫 단계에 ‘더 6 펩타이드   스킨 부스터 세럼’만 추가해요.   6가지의 펩타이드 성분이   탄력부터 피부 결, 모공 등   다양한 피부 고민을 케어해줍니다. ', ' 150ml 대용량의 물토너 제형이라   넉넉히 피부에 흡수시켜줘도 아깝지 않아요.   빠른 흡수력으로   다음 제품을 바를 준비는 벌써 끝났어요.   복잡한 성분 가이드는 따로 없죠. 첫 단계에    부스터 세럼을 바른 뒤,    원하는 기능성 제품을    더해주면 슬로우에이징 끝. ', ' 기능성 제품의   흡수와 효과는 배가 될 거예요.   민감한 피부도 낮밤 상관없이   매일 사용할 수 있어요. ', '코스알엑스 더 6 펩타이드 스킨 부스터 세럼 150ml', ' 코스알엑스 더 6 펩타이드 스킨 부스터 세럼 150ml 27% 23,000원 16,700원 ', '코스알엑스 더 6 펩타이드 스킨 부스터 세럼 150ml', '장바구니 담기', ' SYNERGY ', ' BRAND WEEK PLUS SYNERGY UP 더 6 펩타이드 스킨 부스터 세럼은    어떠한 성분이든 페어링 될 때    시너지를 발휘해요. 피부 고민에 맞는    다음 단계의 제품만 골라주세요.    1차로 수분을 채우며 고기능성 성분을    더 깊게 흡수할 피부 바탕을 만들어 줍니다. ', ' BRIGHT BOOSTER SKIN BOOSTING RECIPE 새해 화사한 생기를   단시간에 얻고 싶다면,   고함량의 비타민C를   피부에 충전해요.   펩타이드 스킨 부스터 세럼과   함께하면 자극도 걱정 없죠.   ', '코스알엑스 new 아토베리어 365 로션 150ml', '코스알엑스 new 아토베리어 365 로션 150ml', ' THE VITAMIN C 23 더 비타민 C 23 세럼은 순수 비타민C를    넣어 화사한 피부 톤은 물론    잡티 개선, 모공 탄력까지 케어해요.    바른 후 쫀쫀해진 피부를 느낄 수 있어요. Tip | 냉장 보관하여 사용하면 신선함이 유지돼요. ', ' 코스알엑스 더 비타민씨 23 세럼 20g 27% 23,000원 16,700원 ', '코스알엑스 더 비타민씨 23 세럼 20g', '장바구니 담기', ' 활짝 웃는 게 일상인 얼굴에   미세한 주름들이 보이기 시작해요. 세로 모공과 눈가 주름이 늘어났다면   탄력 케어로 유명한 레티놀 크림을 추가해요. ', ' YOUTH BOOST 펩타이드 스킨 부스터 세럼과   레티놀 크림의 조합이면   자극이 걱정인 레티놀 초보자도   효과를 온전히 누릴 수 있어요. ', '코스알엑스 더 6 펩타이드 스킨 부스터 세럼 150ml', '코스알엑스 더 레티놀 크림', ' THE RETINOL 0.1 고함량의 순수 레티놀 0.1%로   늘어진 모공에 탄력을 빠르게 채워줍니다.   첫 사용 땐 잔주름이 생기는 눈가 입가,   세로 모공이 돋보이는 볼, 처지는 턱 선을 위주로   쌀알 크기만큼 톡톡 올려주세요. 적응 후엔   얼굴 전체에 발라도 좋아요. ', ' 코스알엑스 더 레티놀 0.1 크림 20ml 더블기획(+펩타이드세럼 30ml 증정) 40% 50,000원 29,900원 ', '코스알엑스 더 레티놀 0.1 크림 20ml 더블기획(+펩타이드세럼 30ml 증정)', '장바구니 담기', ' COSRX 스킨케어에 시너지를 더해요 ', ' NEW YEAR COSRX 새 피부의 시작, 스킨 부스팅 케어 NEW SKIN ', 'BRAND SHOP 보러가기', ' CREATED BY OLIVEYOUNG MAGAZINE Editor 신혜정 Model 김보우 Stylist 백수지 Photographer 서원기 Hair 안형규 Fashion stylist 박수지 ', '닫기']","['전체', '새 피부의 시작, 스킨부스팅 케어', '겨울철 코스알엑스 스킨케어', '코스알엑스 더 알아가기']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103110015&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0104-0101_브랜드위크_코스알엑스_최아형&t_number=5
락토핏으로 장건강 챙기기💛,24.01.22,24.01.31,락토핏,"

락토핏
보장균수를2배높였어요
최대 47%할인


",['01.22-01.31 새해에도 장건강은 대한민국 1등 유산균 락토핏! 대한민국 1등 유산균1'],"['전체', '락토핏 올영P!CK 💖', '락토핏 베스트 상품 모아보기 👍', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103750016&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0104-4001_메인A_랏토핏_김진주&t_number=6
비레디 시카페인X스완 런칭!,24.01.22,24.01.28,비레디,"

비레디
시카와카페인이 만나모공을 케어해요
최대 31%할인, 쿠폰


",[' 비레디 시카페인 스완 공동개발 런칭 3세대 시카 성분과 카페인이 결합된 징정 모공 솔루션'],"['전체', '시카페인X스완 NEW런칭!', '비레디 BEST SELLER', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103940009&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0104-2001_메인B_비레디_박선정&t_number=7
마음을 전하는 설맞이 식품선물세트,24.01.22,24.01.31,선물 제안,"

선물 제안
선물하기 좋은식품베스트
베스트 아이템 확인하기


",[' 설 맞이 식품 선물세트'],"['전체', '스테디&베스트 기프트🎁', '부담스럽지 않은 가벼운 기프트🎁', '2024년 건강기원 기프트🎁']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102820220&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0104-4201_신상아&t_number=8
요즘 파데 VDL 커버스테인 ✨,24.01.22,24.01.31,VDL,"

VDL
화사함을더하는뉴이어 메이크업
최대 22% 할인


",[' 올해도 환하게 밝혀주는 커버스테인 파운데이션 '],"['전체', '밀착 맛집 VDL 파데&쿠션', '피부톤 맞춤 설계 프라이머', '생기 넘치는 뽀용 블러셔']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810027&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0104-1007_권세희&t_number=9
새로 돌아온 셀퓨전씨 레이저 UV 썬!,24.01.22,24.01.31,셀퓨전씨,"

셀퓨전씨
UV에이징까지밀착차단하는스마트 썬
장바구니쿠폰, 증정 혜택


",[' 썬의 명가 셀퓨전씨 레이저 UV썬 런칭 6년 연속 어워즈 수상작의 대변신!'],"['전체', 'NEW 셀퓨전씨 레이저 UV 썬💘', '셀퓨전씨 썬케어 BEST✨', '셀퓨전씨 스킨케어 BEST✨']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103910001&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0104-0401_최혜민&t_number=10
