promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
4월 올영픽,none,none,올영 PICK,"

올영 PICK
올리브영이PICK한이 달의 브랜드
올리브 키트 증정


",[' 올영PICK 4월 올리브영 APP과 매장에서 만나보세요! '],"['전체', '내추럴 윤광커버&아이돌Eye템✨', '메이크업 MOOD 큐레이션💄', '처음부터 1등 세럼, 아이소이💚', '스킨컨디션 부스트템 모음💙', '진정 맞춤 크림 큐레이션💛', '건강 두피를 위한 스페셜 케어💖', '향기로 가득 채우는 봄🌷', '구강의 A to Z, 세상의 모든 구강🍃', '간편하게 건강 원샷💪', '빌리프로 채우는 탄탄한 피부🎁', '메이크업 찰떡궁합 대공개🎀', '올리브 키트 상품 특가로 만나기👑', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103650004&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=4월 올리브키트(올영픽)&t_number=1
Change your Vibe,24.04.01,24.04.30,메이크업 트렌드,"

메이크업 트렌드
오늘 룩에가장 어울리는아이템은?
브랜드 할인 쿠폰 받기


","[' 색조 트렌드리딩 캠페인 ', ' Change Your Vibe VIEW VIBE LOOK BOOK 나만의 바이브 찾고, 특가템 만나보기! 하이틴 Vibe 투쿨포스쿨 프로타주 펜슬 투크 워터프루프 슬림 아이라이너 코링코 톡톡하라 속눈썹 컬러그램 탕후루 탱글 틴트 VIEW VIBE LOOK BOOK 나만의 바이브 찾고, 특가템 만나보기! 클린 Vibe 롬앤 베러 댄 치크 롬앤 글래스팅 멜팅 밤 컬러그램 틴토리 잼 VIEW VIBE LOOK BOOK 나만의 바이브 찾고, 특가템 만나보기! 클래식 Vibe 롬앤 베러 댄 팔레트 투쿨포스쿨 바이로댕 쉐이딩 투쿨포스쿨 픽싱 듀 쿠션 APP VIBE CHANGE YOUR VIBE 다양한 혜택과 이벤트를 지금 바로 매장과 APP에서 만나보세요! ']","['전체', '하이틴 바이브', '클린 바이브', '클래식 바이브']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104110009&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=4월 색조 트리캠&t_number=2
4월 올영P!CK 피부관리의 시작과 끝!,24.03.29,24.04.30,올영 PICK,"

올영 PICK
어제와 다른피부를만들어요
클렌징/마스크팩 BEST


",['피부관리의 시작과-끝 클렌징 & 마스크팩으로 완성하는 꿀피부 세팅 비법 대방출! '],"['전체', '모델링팩 강자 등장! 메디힐💙', '모공엔 녹두레시피! 비플레인💚', '진정 티트리 맛집, 브링그린🍀', '퍼펙트 클렌징 연구소, 센카💦', '모델링팩 입문엔 원씽&린제이💛', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103900042&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=마스크팩-401-1_정유빈&t_number=3
[올영PICK] 나에게 맞는 진정템 찾기!,24.04.01,24.04.30,올영 PICK,"

올영 PICK
봄타는피부를 위한뿌리깊은 진정
스킨케어/더모 BEST 확인


","['나에게 맞는 진정 아이템 찾기 장벽, 트러블 ,쿨링, 수분, 진정의 A to Z까지 모두 준비했습니다. 나의 피부 고민을 책임져줄, 나에게 딱 맞는 진정템을 찾아보세요! ']","['전체', '#수분진정 에스네이처', '#트러블진정 라로슈포제', '#쿨링진정 한율', '#장벽진정 닥터자르트', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103930031&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=더모-401-1_유선경&t_number=4
헤어 데일리케어 루틴🌻,24.04.01,24.04.30,올영 PICK,"

올영 PICK
탄탄한두피를 위한데일리 루틴
두피/모발케어 BEST


",[' 모발/두피 고민 종결! 헤어 데일리케어 Routine 4월의 올영P!CK'],"['전체', 'STEP 1 샴푸💛', 'STEP 2 트리트먼트💛', 'STEP 3 에센스&앰플💛']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103770046&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=헤어-401-1_윤지은&t_number=5
4월 바디케어 올영P!CK🌸,none,none,올영PICK,"

올영PICK
어디서꽃향기 나는것같지 않아요?
향긋한 바디케어 보러가기


","[' 설레는 봄, 향ㅇ기로 채우는 바디 리츄얼 ']","['전체', '#아로마티카', '#플르부아 ', '#스킨유 #히든 #니베아', '#쉬크 #질레트', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103760037&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=바디-401-1_서지민&t_number=6
전문가의 구강솔루션 💡,none,none,올영 PICK,"

올영 PICK
걱정없이환하게웃어요
구강케어 BEST


","[' 전문가의 구강 솔루션 메디컬 덴탈부터 뷰티 덴탈까지, 구강케어의 A to Z 상품을 만나보세요.']","['전체', '미백 집중케어', '구취 집중케어', '상쾌한 애프터케어', '꼼꼼한 구강케어', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104090042&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=헬스에이드-401-1_이보미&t_number=7
💗건강식품&푸드 올영P!CK💗,none,none,올영 PICK,"

올영 PICK
믿을 건 너뿐오늘을지탱할 힘
건강식품/푸드 BEST


","[' 비타민&슬리밍템부터 프로틴 간식까지 따뜻한 봄, 자기관리 시즌의 시작!']","['전체', '환절기에도 체력 튼튼💪', '봄맞이 간식템🍪', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103750058&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=건강식품-401-1_김진주&t_number=8
행운가득 뷰티툴 & 생기가득 메이크업,24.04.01,24.04.30,올영 PICK,"

올영 PICK
귀여우면 다야죠르디의 행운빔
필리밀리x죠르디 컬렉션 오픈


",[' 행운가득 메이크업툴 & 생기 POP! 메이크업 필리밀리X니니즈 죠르디 / 크리니크 봄 메이크업'],"['전체', '필리밀리 니니즈 죠르디 에디션', '크리니크 봄맞이 메이크업 ✨', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103830028&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=미용소품-401-1_김윤전&t_number=9
피부고민 정답찾기🔎,24.04.01,24.04.07,CNP,"

CNP
어떤 피부고민도맞춤형으로케어해요
더마앤서 라인 런칭


",[' 차앤박 더마앤서로 피부고민 정답찾기 신규 라인 런칭기념 역대급 혜택'],"['전체', '차앤박 더마앤서🔎', '차앤박 BEST', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103890037&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=신상로그온_스킨케어-401-2_최아형&t_number=10
순하고 자극없이 깔끔한 클렌징 폰즈,24.04.01,24.04.07,폰즈,"

폰즈
돌고 돌아폰즈로정착하게 돼요
올리브영 단독 증정


",[' 단 하나의 저자극 클렌징 폰 즈 나띠 PICK'],"['전체', '남기지 않는 클렌징, 폰즈 BEST', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103920034&trackingCd=Home_Planshop1_11_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=브랜드위크_클렌징-401-1_윤다슬&t_number=11
스너글과 포근한 봄나들이 가자곰,24.04.01,24.04.07,스너글,"

스너글
일상이포근해지는마법
그립톡 한정수량 증정


",['04.01-04.08 스너글 봄 맞이 기념 한정 그립톡 증정 섬유 탈취제 2종 기획팩 출시'],"['전체', '스너글 봄나들이 한정기획', '포근한 탈취제&룸스프레이', '향기로운 세탁세제&유연제']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103720061&trackingCd=Home_Planshop1_12_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=메인A_잡화-401-1_최고은&t_number=12
테일러 자몽맛 선출시,none,none,테일러,"

테일러
한 병으로맛있게가벼워지기
딥워터 할인


",[' 빼기 시작해? 딥워터로 시작해! 테일러 딥워터 자몽 출시'],"['전체', '테일러 자몽맛 온라인 선출시', '대용량 쟁여놓기', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103680056&trackingCd=Home_Planshop1_13_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=메인B_일반식품-401-3_신상아&t_number=13
