promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
💚가정의달 기프트💚,none,none,가정의 달 기프트,"

가정의 달 기프트
가정의 달을위한베스트 선물
선물하기 쿠폰, 메시지카드 이벤트


","[' 가정의달 기프트 ', ' 선물 쿠폰 사랑이 가득한 달, 마음을 전하는 날 APP에서 발급 가능해요! ', ' 특별한 선물 추천 선물로 전하는 마음 APP에서 모든 혜택을 만나보세요! ']","['전체', '건강 선물💪', '뷰티 선물💖', '럭셔리 선물✨', '스페셜 선물💛', '단독포장 GIFT💌', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104110015&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=가정의달 기프트&t_number=1
💜올영 헬스 다이브💜,24.05.01,24.05.07,헬스 다이브,"

헬스 다이브
내일의 건강함올리브영에서시작해요
최대 50%할인


",[' 헬스다이브 지금 바로 APP에서 만나보세요 '],"['전체', '가볍게, 슬리밍 데일리 루틴템🤍', '환하게, 헬시 스마일템🤍', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103960015&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=H시그니처 1차&t_number=2
💜헬스plus 5월 FOCUS💜,24.05.01,24.05.30,헬스+,"

헬스+
지금 나에게필요한헬스 아이템은?
헬스+에서 확인해보세요


",['5월 헬스 FOCUS'],"['전체', '가볍게 밝게! 헬시 라이프 추천템💜', '가정의 달 건강선물💜', '건강식품 특가💚', '푸드 특가💚', '구강용품 특가💚', '헬스/건강용품 특가💚', '여성/위생용품 특가💚', '컴포트웨어 특가💚', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103960014&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=헬스FOCUS&t_number=3
아뜰리에페이 스페셜 기획전,24.05.06,24.05.12,아뜰리에페이,"

아뜰리에페이
평범한 하루도향기로 특별하게
포스트카드 증정


",['05.06-05.12 아뜰리에페이 스페셜데이 토탈패키지 기프트백 + 포토카드 + 리유저블 컵 증정'],"['전체', '아뜰리에페이의 향수 보러가기', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103950070&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=프래그런스-502-4_신상로그온_류은지/김수아&t_number=4
이니스프리X쿠로미 마법 톤업 레시피,24.05.06,24.05.12,이니스프리,"

이니스프리
화사해질여름을떠올리며
쿠로미 파우치&스티커증정


","["" 마법처럼 놀랍고, 확실한 마법 비타C 기획세트 오직 이니스프리에서! '쿠로미 파우치&스티커'""]","['전체', '마법 비타C 기획세트', '피부장벽 레티놀시카', '수분충전 선세럼']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103890053&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=스킨케어-502-1_브랜드위크_김소현&t_number=5
피부 장벽케어는 숨 37과 함께✨,24.05.01,24.05.30,숨37,"

숨37
시크릿에센스를소중한사람에게
기프트 기획 보러가기


",['숨37 with 올영픽 #숨37 #시크릿에센스 #대자연발효에너지 '],"['전체', '수지 PICK 에센스💜', '숨 BEST 아이템💜', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103880051&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=프리미엄-501-2_메인A_이유연/최주희&t_number=6
모공교정템 콜라겐리모델링,none,none,바이오힐 보,"

바이오힐 보
탄탄함에감탄할 수밖에
탄탄백 선착순 증정


",[],"['전체', '콜라겐으로 모공교정', '3D탄탄 입체볼륨 리프팅', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104030016&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=바이오힐보-502-2_메인B_김슬기&t_number=7
"바이오더마 & 아일릿, 촉촉한 첫만남!",24.05.06,24.05.13,바이오더마,"

바이오더마
아일릿과함께하는촉촉 첫 만남
7일 특가 & 정품 증정


",[' 바이오더마 & 아일릿 촉촉한 첫 만남 #인생클렌징워터 #첫수분케어'],"['전체', '아일릿의 첫 클렌징 & 수분케어', '환절기 바이오더마 BEST템 ✨', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103930050&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=더모-502-3_김가은/이지은&t_number=8
라네즈옴므 X T1 콜라보,24.05.06,24.05.13,라네즈 옴므,"

라네즈 옴므
향기까지완벽한그의 피부
T1 협업굿즈 증정, 할인


",[' 라네즈XT1 피부 티어 UP! 라네즈 블루 에너지 #라네즈XT1 #가정의달선물'],"['전체', '라네즈옴므 BEST 기획세트', '라네즈옴므 스킨로션올인원💙', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103940050&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=남성-502-3_박선정/조은경&t_number=9
비비랩 이너뷰티💕,none,none,비비랩,"

비비랩
건강을 위한가장간편한 방법
이너뷰티 기획, 장바구니 쿠폰


","["" '콜라겐 & 다이어트' 빛나는 여름 준비 기획전 비비랩이 자랑하는 이너뷰티 아이템!""]","['전체', '콜라겐은 비비랩🎀', '비비랩의 이너뷰티🎆', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103750085&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=건강식품-502-2_김진주/고예빈&t_number=10
