promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
8월 올리브 데이,none,none,올리브 데이,"

올리브 데이
단 3일간만나는올리브 멤버스
등급별 쿠폰 혜택을 만나보세요 


","[' 올리브 멤버십를 위한 올리브 데이 8.25~8.27 단 3일간! ', ' 올리브 등급별 혜택! 4만원 이상 구매시, 최대 2만원 할인 GOLD OLive 15% BLACK OLive 12% GREEN OLive 10% 3만원 이상 구매시 PINK Olive 3천원 할인 BABY Olive 2천원 할인 BABY OLIVE 등급의 경우 8/23(수)까지 신규 가입한 고객 한정 쿠폰 발급 ']","['전체', '올리브 특가', '올워시데이', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103100001&trackingCd=Home_Planshop1_1_PROD
올형들이 직접 써 본 수직상승 여름템💙,23.08.01,23.08.27,맨즈케어,"

맨즈케어
남자들의베스트만모았어요
최대 38%할인, 선착순 쿠폰


","[' 올형들이 직접 써 본 삶의 질 수직상승 여름템 한줄요약:덕분에 여름 광명 찾았습니다 ', ' 올형들이 직접 써 본 삶의 질 수직상승 여름템 한줄요약:덕분에 여름 광명 찾았습니다 ', ' 유병재 트리오가 직접 고민해봤다! 여름 삶의 질 수직 상승하는 형들의 리얼 스토리, 리얼 솔루션 유병재 트리오 COMING SOON 라이브 8월 4일(금) 영상 업로드 8월 14일 (월) ', ' 직접 고민한 형들의 리얼스토리, 리얼솔루션 ', ' 유병재 트리오가 직접 고민해봤다! 여름 삶의 질 수직 상승하는 형들의 리얼 스토리, 리얼 솔루션 유병재 트리오의 영상을 확인해보세요! ', ' 올리브영 APP에서 첫구매라면? 역대급 첫 구매 혜택 100원/990원 초특가딜 신규가입 쿠폰 카카오페이 쿠폰 APP에서 확인하세요! ', ' 여름철 남자의 고민 해결 리얼맨즈 베스트셀러 남자의 고민별 삶의 질 수직상승하는 여름템을 APP에서 확인해보세요! ', ' 여름철 남자의 고민 해결 리얼맨즈 베스트셀러 APP에서 만나는 기간한정 상품 혜택 매일매일 초특가 도전 오늘의특가와 한정수량 증정 최대 38% 여름 삶의 질 수직 상승 할인상품 만나기! ', ' 선착순 쿠폰 매일 08시, 여름 쇼핑을 위한 준비 남자의 여름템 솔루션 쿠폰 APP 행사상품 3만원 이상 구매 시 ', '용서도 허락도 필요없다! 럭키드로우 구매할수록 커지는 경품에 도전하세요! 구매만 해도 OY기프트카드 3만원권(100명) 5만원 이상 구매 시 헬리녹스 캠핑체어(15명) 10만원 이상 구매 시 닌텐도 스위치 oleds(7명) 15만원 이상 구매 시 플레이스테이션5(3명) APP에서 확인하세요! ', ' 용서도 허락도 필요없다! 럭키드로우 구매할수록 커지는 경품에 도전하세요! 구매만 해도 OY기프트카드 3만원권(100명) 5만원 이상 구매 시 헬리녹스 캠핑체어(15명) 10만원 이상 구매 시 닌텐도 스위치 oled(7명) 15만원 이상 구매 시 플레이스테이션5(3명) APP에서 확인하세요! ']","['전체', '번들거리지 않는 가벼운 스킨케어💙', '꿉꿉함과 냄새없는 상쾌함🌊', '여름을 이기는 스타일링😎', '땀에도 무너지지 않는 커버💦', '옷핏 살리는 여름관리🌞', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103140003&trackingCd=Home_Planshop1_2_PROD
8월 클린뷰티,23.08.01,23.08.30,올리브영 클린뷰티,"

올리브영 클린뷰티
다정력테스트참여하고경품 응모해요
100% 쿠폰당첨, 100만원권 응모


",[],"['전체', 'TEAM ALL 진정', 'TEAM LIVE 수분', 'TEAM YOUNG 미백']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103190003&trackingCd=Home_Planshop1_3_PROD
8월 올영pick,23.08.01,23.08.30,올영p!ck,"

올영p!ck
올리브영이p!ck한이 달의 브랜드
베스트 아이템 한정특가


",[' 올영p!ck 8월 '],"['전체', '🌿클린뷰티🌿', '말끔세정 깔끔토닝💧', '여름철 피부 구하기🧊', '싱그러운 여름향기💙', '셀프 홈 케어😁', 'GO VEGAN🌳', '쿨링프로젝트💦', '헤어케어 게임체인저🎮', '썸머 메이크업🤍', '올리브키트상품 특가로 만나기🤗', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102910009&trackingCd=Home_Planshop1_4_PROD
📌메디힐 레티놀 라인 런칭📌,23.08.21,23.08.27,메디힐,"

메디힐
패드 하나로완성한피부 탄력
최대 48%할인


","[' 압도적 탄력 리프팅! 레티놀 콜라겐 패드 단 7일간 최대 할인, 단독 증정']","['전체', '믿고쓰는 메디힐 신상 알아보기👀', '피부 고민 저격, 메디힐 패드', '쟁여쓰는 메디힐 시트팩']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102720089&trackingCd=Home_Planshop1_5_PROD
완벽한 메이크업을 위한 작은 디테일,none,none,브랜드위크플러스,"

브랜드위크플러스
진한 다크부터작은 흔적까지완벽하게 가려요
더샘 컨실러 최대 25% 할인


","["" the SAEM It's Small,   But Perfect. 밝은 자연광 아래에서도 깨끗하고 예쁜 피부 표현,   더샘의 컨실러와 함께라면 더 완벽해져요. "", 'BENEFIT', 'EDITORIAL', ' only brandweek 브랜드 위크에서만 만나는 특별한 혜택 Gift 1 더샘 베이스 메이크업 제품 구매 시     컨실러 펜슬 미니(살몬베이지) 증정 해당 제품 : 트리플 팟 컨실러, 컨실러 펜슬, 팁컨실러, 컨실러 쿠션 주문번호 1개당 펜슬 1개 증정 Gift 2 더샘 베이스 메이크업 제품     25,000원 이상 구매 시 텀블러 증정 해당 제품 : 트리플 팟 컨실러, 컨실러 펜슬, 팁컨실러, 컨실러 쿠션 주문번호 1개당 텀블러 1개 증정 benefit 더샘 bEST&new 최대 25% 할인 ', '꼭 알아두세요', ' 01. for f flushed skin    강한 자외선과 더위 때문인지    여름만 되면 얼굴이 울긋불긋해요.    기분 탓인지 눈밑도 더 어두워진것 같고,    콧등의 기미도 짙어보이죠.    ', '    뭘 발라도 칙칙한 톤을 보니    화사함이 필요한 순간입니다.    트리플 팟 컨실러로    피부에 환한 빛을 더해보는 건 어때요?    ', ' triple pot concealer 더샘 커버 퍼펙션 트리플 팟 컨실러    트리플 팟 컨실러는    세 가지 컬러를 함께 담아    컨실러는 물론 베이스로도 쓸 수 있어요.        제일 손이 자주 가는 컬러는 코렉트업 베이지.    그린은 홍조와 트러블 흔적,    피치는 푸른기와 다크서클을 커버해요.    보색 커버 효과로 화사해지는 톤은 덤.        피부 위에 사르르 녹아드는    멜팅 텍스처라 시간이 지나도    끼임없이 자연스럽죠.    트리플 팟 컨실러 하나만으로도    여유로운 파데프리 메이크업 완성.    ', '더샘 커버 퍼펙션 트리플 팟 컨실러', ' 더샘 커버 퍼펙션 트리플 팟 컨실러 10% 12,000원 10,800원 ', '더샘 커버 퍼펙션 트리플 팟 컨실러', '장바구니 담기', ' 03+04 = more perfect!    트리플 팟 컨실러 하나만으로도 충분하지만,    두 개가 있다면 더 완벽해져요.    피부 상태에 맞춰서 코렉트업 베이지와    톤업 베이지를 함께 사용해봐요.    결점은 자연스럽게 가려지고,    예쁜 피부 표현이 더 빛날거예요.    매끈하게 결점 없는 피부 홍조와 붉은 트러블 흔적, 입가의 푸른기,     콧등과 뺨의 기미가 고민일 때 칙칙함 없이 화사한 피부 눈 아래 다크서클, 칙칙한 눈가와 입가,     얼굴의 푸른기가 고민일 때 ', ' for blemish skin 못 참고 짜버린 트러블 흉터하며    콧등의 기미, 고르지 않은 결이    눈에 띄는 날. 컨실러 쿠션과 펜슬로    빈틈없는 피부 표현을    만들어볼까요? ', ' concealer cushion 더샘 커버 퍼펙션 컨실러 쿠션 결은 쿠션으로 가볍게    커버하기만 해도 충분해요.    컨실러를 바르는 것처럼 촘촘하고 밀도있게    잡티를 가려주거든요. ', '더샘 퍼펙션 컨실러 쿠션', ' 더샘 커버 퍼펙션 컨실러 쿠션 25% 23,000원 17,250원 ', '더샘 퍼펙션 컨실러 쿠션', '장바구니 담기', ' concealer pencil 더샘 커버 퍼펙션 컨실러 펜슬 진한 잡티는 펜슬로 커버해봐요.    점을 찍듯 살짝 터치한 후    손끝으로 살살 두드려주기만 해도 끝. ', ' 다크서클과 붉은 기를 가리고 싶다면    쿠션 사용 전 미리 바탕을 만드는 용도로    사용해봐도 좋아요. ', ' 더샘 커버 퍼펙션 컨실러 펜슬 ', '더샘 커버 퍼펙션 컨실러 펜슬', ' 더샘 커버 퍼펙션 컨실러 펜슬 14% 7,000원 5,990원 ', '더샘 커버 퍼펙션 컨실러 펜슬', '장바구니 담기', ' My Cover Perfection 어떤 피부라도 괜찮아요.    파데 프리, 깐달걀, 세미 매트 모두    커버 퍼펙션 라인으로 완성할 수 있어요. ', '더샘 커버 퍼펙션 팁컨실러', ' Editor 유승읍, 한수연 Photographer 신유나 Model 도아 Hair & Makeup 정지은 Fashion Stylist 노경언 Designer 신유나 ', '닫기']","['전체', '완벽한 커버 더샘', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103110006&trackingCd=Home_Planshop1_6_PROD
🐻리스테린X케어베어🐻,23.08.21,23.08.30,리스테린,"

리스테린
상쾌함은변함없는저자극 순한맛
리스테린 케어베어 키링증정


","['08.21-08.30 LISTERINE ""캐비티-케어""베어 신제품 런칭 기념 키링 증정 이벤트']","['전체', '🐻리스테린X캐비티케어🐻', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102870105&trackingCd=Home_Planshop1_7_PROD
필리밀리S NEW 브러시💕,none,none,필리밀리 ,"

필리밀리 
아이돌 메이크업아티스트의비법을 공개해요
필리밀리S브러시 신상출시


",[],"['전체', '나겸쌤 공동제작 결광브러시 듀오👍🏻', '나겸샘 브러시 2종 따로보기👉🏻', 'S브러시 신상✨ 추가로 더보기👇🏻', '필리밀리 브러시 더- 보기✌🏻', '브러시는 청결이 생명 😎', '무료배송 금액채우기 👏🏼', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102950020&trackingCd=Home_Planshop1_8_PROD
B.READY FOR NICE WEATHER,23.08.21,23.08.30,비레디,"

비레디
개성 넘치는그를 위한기분 좋은 만남
나이스웨더 콜라보 굿즈 운영


",['비레디X나이스웨더 콜라보 기획전 비레디X나이스웨더 콜라보 굿즈 운영'],"['전체', '비레디X나이스웨더 ', '비레디 BEST', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102710065&trackingCd=Home_Planshop1_9_PROD
비건 이너감으로 건강한 Y존 케어,23.08.21,23.08.30,이너감,"

이너감
Y존과 닮아가장 편안한 비건 케어
최대 32%할인


",['08.21-08.30 건강하고 소중한 나를 위한 이너감 비건 Y존케어 런칭 기념 비건 페미닌 클렌징바 20g 증정'],"['전체', '산뜻한 이너감 청결제 & 청결티슈 🤍', '지구와 함께 건강해지는 클렌징바🤍', '이너감 화이트닝 크림 🤍']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102860082&trackingCd=Home_Planshop1_10_PROD
