promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
올리브영 서울뷰티,none,none,서울뷰티,"

서울뷰티
따라하고 싶은지금 뜨는 메이크업
BEST & NEW 특가 ~35%


","[' Make Up My SEOUL ', ' 트렌드가 시작되는 곳, 서울서울의 다양한 무드를 만들고 바꾸고 조합해 당신을 빛나게 해줄 서울뷰티를 만들어 보세요. 나만의 서울, 나만의 뷰티 APP에서 만나보세요! ']","['전체', 'BASE & CHEEK', 'EYE', 'LIP', 'SKIN CARE', 'CLEANSING', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104110041&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=서울뷰티_2차&t_number=1
9월 올영픽,none,none,올영PICK,"

올영PICK
올리브영이PICK한이 달의 브랜드
BEST 아이템 특가


",[' 올영PICK 9월 올리브영 APP과 매장에서 만나보세요! '],"['전체', '우리가 사랑한 서울 뷰티', '환절기 시즌 더모', '환절기 피부 고민 케어', '화잘먹 시즌 패드', '우리가 사랑한 서울의 컬러', '헤어케어 BEST 큐레이션', '환절기 보습&립케어', '마음 가득 건강 선물', '에브리데이 습관 관리', '오랫동안 윤기있게', '올리브 키트 상품 특가로 만나기']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103650009&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=올영픽_권서희&t_number=2
추석 기프트,24.09.06,24.09.18,추석기프트,"

추석기프트
마음을 대신할추석 선물을 골라봐요
선물하기 쿠폰 받으러가기


","[' 2024 추석 기프트 9.6(금) - 9.18(수)', '선물하기 2종 쿠폰부터 최대 43%할인 기프트까지! 지금 APP과 매장에서 확인해 보세요!']","['전체', '건강/푸드 선물', '뷰티 선물', '럭셔리 선물', '스페셜 선물', '2만원 미만 선물', '2-3만원대 선물', '3-5만원 선물']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104110038&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=추석 기프트&t_number=3
NEW 아누아 신상! 생기톤업&물광피부,24.09.16,24.09.22,아누아,"

아누아
집에서 편안하게관리받은 듯
피디알엔 히알루론산 세럼 특가


",['아누아 생기톤업 톤+결+광 트리플 케어 생기톤업 2주&물광피부 3초 완성'],"['전체', 'NEW 아누아 신상', '생기톤업 복숭아 라인', '함께 쓰는 아누아 BEST']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103890132&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=스킨케어-903-1_신상로그온_김소현/이희평&t_number=4
NEW 킬커버 쿠션 출시! CLIO,24.09.16,24.09.23,클리오,"

클리오
스치기만 해도남다른 고급결
NCT재현 네컷사진 증정


",[' 타고난 듯 매끈한 고급결! NEW 킬 커버 쿠션 출시! '],"['전체', 'NEW 킬 커버 디 오리지널', '힙시크 무드 아이 메이크업', 'NEW 신상 립', '올영 단독기획 1+1', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810266&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-903-4_브랜드위크_하주영/윤지영&t_number=5
"모공 속까지 퓨어하게, 마녀공장",24.09.16,24.09.22,마녀공장,"

마녀공장
모공 속까지빈틈없이 깨끗하게 지워요
7일 특가, 선착순 증정품


",[' 모공 속까지 잘 지우는 1등 퓨어 클렌징 #단 7일특가 #선착순 증정품'],"['전체', '마녀공장 클렌징 BEST', '환절기 이겨내는 마녀공장 추천템', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103920090&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=클렌징-903-1_메인A_강민경/구자경&t_number=6
"럭셔리 뷰티의 정석, 정샘물",none,none,정샘물,"

정샘물
피부 표현에럭셔리 한 스푼 더해요
베이스 일루미네이터 단독출시


",[' 럭셔리 뷰티의 정석 촉촉 윤광 내추럴 쿠션 베이스 일루미네이터 단독 기획 출시'],"['전체', '오직 올리브영에서만', '같이 쓰면 좋은 상품', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103880087&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=프리미엄-903-1_메인B_이유연/최주희&t_number=7
브링그린,none,none,브링그린,"

브링그린
목마른 피부에속수분 충전할 시간
한교동 콜라보 바로가기


",[],"['전체', '수분대폭발 대나무', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104040032&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=브링그린-903-1_김소현/이희평&t_number=8
색조 장인 삐아,24.09.16,24.09.23,삐아,"

삐아
메이크업이잘 먹는베이스 쌓아요
올리브영 단독 1+1 기획세트


",[' 스파츌라 컨실러의 원조 색잘먹 베이스 표현 화이트 컨실러 본품 단독 증정'],"['전체', '색잘먹 베이스', 'BEST 아이 메이크업', 'BEST 립 메이크업']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810265&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-903-5_하주영/윤지영&t_number=9
"놓칠 수 없는 럭셔리, 헤라",none,none,헤라,"

헤라
가을과 함께더 깊어지는나의 컬러
BEST 아이템 모아보기


","[' 9월 올영 P!CK 헤라 Best 메이크업 More You, Effortlessly']","['전체', '올영 단독 기획', '같이 쓰면 좋은 상품', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103880088&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=프리미엄-903-2_이유연/최주희&t_number=10
