promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
5월 올리브데이,none,none,멤버십을 위한,"

멤버십을 위한
단 3일간만나는올리브데이
멤버십전용 쿠폰 혜택 누려요


","[' 멤버십을 위한 올리브 데이 5.25~5.27 단 3일간! ', ' 올리브 등급별 혜택! 4만원 이상 구매시, 최대 2만원 할인 GOLD O 15% BLACK O 12% GREEN O 10% 3만원 이상 구매시 PINK O 3천원 할인 BABY O 2천원 할인 BABY O 등급의 경우 5/23(화)까지 신규 가입한 고객 한정 쿠폰 발급 ']","['전체', '멤버십특가', '선,클렌징,맨즈케어데이', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103100001&trackingCd=Home_Planshop1_1_PROD
맘&베이비👶,23.05.01,23.05.28,맘&베이비,"

맘&베이비
소중한우리아이를 위한풀케어
7일간 특가, 장바구니 쿠폰


","[' MOM & Baby 이벤트 기간 : 23.05.01 - 23.05.28 소중한 우리아이 풀케어! ', ' 단 7일간! 장바구니 쿠폰 맘 앤 베이비 장바구니 쿠폰 2,000원 APP 행사상품 3만원 이상 구매 시 발급 및 사용기간 : 23.05.22 ~ 23.05.28 ', ' 오특 라인업 미리보기 5.22(월) : 아토팜 17% 할인 5.23(화) : 바이오더마 40% 할인 5.24(수) : 비오템 상품 20% 할인 5.25(목) : 존슨즈베이비 상품 46% 할인 5.26(금) : 궁중비책 상품 40% 할인 5.27(토) : 아비노 상품 31% 할인 5.28(일) : 그린핑거 상품 50% 할인 ', "" MD's PICK MOM & BABY 브랜드 ATOPALM 아토팜은, 독자 개발 MLE 피부친화 보호막으로 연약한 아이 피부를 건강하게 지켜주는 민감성 스킨케어 대표 브랜드 입니다. 브랜드 키워드 : EWG그린등급전성분, 17년연속1위, 아기부터엄마까지 MD 추천상품 : 첫만남 세트, MLE 로션 BIODERMA 바이오더마는, 에코바이올로지가 탄생시킨 더모 스킨케어. 피부 생태계를 존중하고 보호하며 피부 스스로 건강해지는 솔루션을 제공합니다. 브랜드 키워드 : 온가족진정보습, 임산부크림, 피부전문가PICK MD 추천상품 : 아토덤 인텐시브 밤, 아토덤 젤두쉬 BIOTHERM 비오템은, 100% 자연 유래 라이프 플랑크톤 성분과 비오템 독자적인 블루 사이언스 테크놀로지를 통해 눈에 띄게 건강해지는 피부 변화를 선사합니다. 브랜드 키워드 : 7년연속백화점1위, 건강한아름다움, 튼살완화기능성승인 MD 추천상품 : 예비맘 크림 400ml, 비타미네 바디 밀크 궁중비책 궁중비책은, 조선 왕실 원자 보양법에서 영감을 얻은 독자 성분으로 피부 스스로의 힘을 키워주는 저자극 스킨케어 브랜드입니다. 브랜드 키워드 : 저자극안심포뮬러, 로얄오지콤플렉스, 브랜드대상5년연속수상 MD 추천상품 : 모이스처 선쿠션, 프리뮨 샴푸 & 바스 Aveeno. baby 아비노 베이비는, FDA 인증 원료 오트밀로 민감한 아기 피부 고민을 케어해주는 프리미엄 베이비 스킨케어 브랜드입니다. FDA:colloidal oatmeal notified as a skin protectant by the US FDA - OTmeal-Literature Monograph 브랜드 키워드 : 오트밀보습, 저자극보습, 우리아이첫피부균형 MD 추천상품 : 수딩릴리프 모이스춰 크림, 수딩릴리프 페이셜 크림 "", ' Mom & Baby 경품 이벤트 행사 공유하고, 프리미엄 경품 응모하세요! 경품안내 디트로네s 유아전동차(색상랜덤) 1명 스토케 트립트랩 하이체어(체중계) 2명 풀케어 키트(10만원 상당) 100명 카톡행사 공유하면 응모 가능! 하단 행사상품 구매 시 당첨률 x2배 APP에서 확인하세요 ', '풀케어 키트 구성품 상세보기 버튼', ' 풀케어 키트 구성품         아토팜 우리아이첫만남키트(MLE 크림 8ml*2ea+ MLE 로션 20ml + 탑투토 워시 20ml), 바이오더마 에이비씨덤 이드라땅 15ml, 비오템 오 비타미네 바디 밀크 75ml, 궁중비책 프리뮨 베스트키트(샴푸&바스30ml+로션 30ml+크림 30ml), 아비노 베이비 수딩릴리프크림 14g x 2개 + 아비노 스킨 릴리프 로션 30g, 존슨즈베이비 핑크로션 100ml, 그린핑거 포레스트 마일드너츠 핸드케어 듀오 세트(워시300ml+크림50ml), 정샘물 키즈 소프트 클렌징 티슈 30매, 유리아쥬 베이비타올, 유리아쥬 베베 오떼르말 150ml, 피지오겔 DMT 베이비 인텐시브 크림 100ml        ', ' Mom & Baby 경품 이벤트 행사 공유하고, 프리미엄 경품 응모하세요! 경품안내 디트로네s 유아전동차(색상랜덤) 1명 스토케 트립트랩 하이체어(체중계) 2명 풀케어 키트(10만원 상당) 100명 카톡행사 공유하면 응모 가능! 하단 행사상품 구매 시 당첨률 x2배 APP에서 확인하세요 ', '풀케어 키트 구성품 상세보기 버튼', ' 풀케어 키트 구성품         아토팜 우리아이첫만남키트(MLE 크림 8ml*2ea+ MLE 로션 20ml + 탑투토 워시 20ml), 바이오더마 에이비씨덤 이드라땅 15ml, 비오템 오 비타미네 바디 밀크 75ml, 궁중비책 프리뮨 베스트키트(샴푸&바스30ml+로션 30ml+크림 30ml), 아비노 베이비 수딩릴리프크림 14g x 2개 + 아비노 스킨 릴리프 로션 30g, 존슨즈베이비 핑크로션 100ml, 그린핑거 포레스트 마일드너츠 핸드케어 듀오 세트(워시300ml+크림50ml), 정샘물 키즈 소프트 클렌징 티슈 30매, 유리아쥬 베이비타올, 유리아쥬 베베 오떼르말 150ml, 피지오겔 DMT 베이비 인텐시브 크림 100ml        ']","['전체', '오늘의특가🛒', '베이비 워시🚿', '베이비 보습🧴', '베이비 선케어⛱️', '맘 케어🤰', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103140002&trackingCd=Home_Planshop1_2_PROD
NEW 피노 한국 첫 런칭!💗,23.05.22,23.05.31,피노,"

피노
빛을 머금어반짝이는머릿결
최대 24%할인


",['05.22-05.28 언제나 눈부신 머릿결 피노로 표현하는 나! 한국 첫 상륙 기념 최대 24%'],"['전체', '최예나P!CK🤍피노 한국상륙', '크리스탈P!CK🤍츠바키BEST', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102850062&trackingCd=Home_Planshop1_3_PROD
"여름을 위한 가벼운 준비, GRN+",none,none,브랜드위크플러스,"

브랜드위크플러스
가벼운 여름을GRN+과 함께준비해봐요
베스트 최대 57% 할인


","[' Brandweek+ FIND YOUR LIGHTNESS ', 'BENEFIT', 'EDITORIAL', ' Only Brandweek 브랜드 위크에서만 만나는 특별한 혜택 2023.5.22 ~ 5.28 BENEFIT. 01 GRN+ 제품 구입 시 사용할 수 있는 장바구니 쿠폰 BENEFIT. 02 브랜드 위크 기간에만 GRN+ 베스트셀러 최대 57% 할인 ', '라로슈포제 10% 쿠폰', '꼭 알아두세요', 'GRN+ BT21 기획세트', 'GRN+ 올 뉴 분홍이 시즌 4', 'GRN+ 올 뉴 초록이 시즌4', ' 매일 더 가벼워지는 하루 with GRN 무작정 참기만 하는 식단 조절은 재미없잖아. GRN+와 함께 건강한 하루를 만들어보자! ', ' 귀여운 틴케이스에 담긴 BT21 에디션은 친구에게도 주려고 챙겨놨어. ', 'GRN+ BT21 기획세트', 'GRN+ BT21 기획세트', '장바구니 담기', ' Brunch day! 오랜만에 친구와 함께하는 브런치를 준비해볼까? Before eating 식전 섭취는 올 뉴 분홍이 시즌 4 가르시니아 캄보지아 추출물 19종의 멀티 비타민 영양소 체지방은 빼고 건강함은 채우고 식사 전, 1일 3회 1정을 물과 함께 아, 밥 먹기 전에 올 뉴 분홍이 시즌 4 한 알 먹자. 올 뉴 분홍이 시즌 4에 함유된 가르시니아가 탄수화물이 지방으로 합성되는 걸 억제해 체지방 감소에도 도움을 줄 수 있대. ', 'GRN+ 올 뉴 분홍이 시즌 4', 'GRN+ 올 뉴 분홍이 시즌 4', '장바구니 담기', ' Weekend running After eating 식후 섭취는 올 뉴 초록이 시즌 4 녹차추출물, 알로에 전잎 기름진 식사가 잦다면 점심, 저녁 식사 후 1정을 물과 함께 올 뉴 초록이 시즌 4에 담긴 녹차카테킨은 체지방 감소와 혈중 콜레스테롤 개선에 도움을 줄 수 있어. 식단 조절을 하다 보면 생겨나는 말 못 할 화장실 고민이 있다고? 알로에전잎이 원활한 배변 활동에 도움을 줄 수 있대. ', 'GRN+ 올 뉴 초록이 시즌 4', 'GRN+ 올 뉴 초록이 시즌 4', '장바구니 담기', ' 가벼워지는 루틴 밥 먹기 전 올 뉴 분홍이 시즌 4 한 알, 점심 저녁 먹은 후 올 뉴 초록이 시즌 4 한 알! 제품명 올 뉴 분홍이 시즌 4, 올 뉴 초록이 시즌 4 건강기능식품전문제조원 (주)미누스토리 건강기능식품유통전문판매원 (주)티지알앤 본 제품은 질병의 예방 및 치료를 위한 의약품이 아닙니다. ', ' Editer 유승읍, 이혜리 Photographer 윤보람 Hair&Makeup 오세영 Fashion Stylist 장보영 Model 오경옥, 사리나 Designer 신유나 Publisher 조아름 ', '닫기']","['전체', 'BEST💚초록이 분홍이💗', 'GRN+ 신상품🤎🖤', 'GRN+ 다이어트💪🏼']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103110001&trackingCd=Home_Planshop1_4_PROD
어반디케이 신상품 단독 런칭💜,23.05.15,23.05.30,어반디케이,"

어반디케이
두 눈 위에 펼친밤 하늘의 펄
선런칭 기념 최대 20%할인


",[' URBANDECAY 문더스트 모노 아이섀도우 NEW 컬러 2종 선런칭!'],"['전체', '어반디케이 NEW문더스트 단독 런칭💜', '어반디케이 전 품목 20% 할인💜', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102780052&trackingCd=Home_Planshop1_5_PROD
3CE 신상 메이크업 💖,23.05.22,23.05.28,3CE,"

3CE
입술 위에피어난매트 블러링
블러템 최대 15%할인


",[' 3CE 신상 런칭 기념 블러템 모음 zip #블러필터 #수채화메이크업'],"['전체', '3CE 립 NEW&BEST ✨', '3CE 베이스 NEW&BEST ✨', '3CE 아이 NEW&BEST ✨']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750111&trackingCd=Home_Planshop1_6_PROD
💙아랑 PICK 토코보 썬💙,23.05.22,23.05.31,토코보,"

토코보
백탁 없이공기처럼가벼워요
선 케어 3종 최대 35%할인


",[' 아랑 PICK! 자외선을 완벽하게 선 케어 3종 35% 할인 및 증정'],"['전체', '💙아랑PICK💙', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102740037&trackingCd=Home_Planshop1_7_PROD
어뮤즈 NEW 아이 컬러 팔레트 런칭,23.05.22,23.05.31,어뮤즈,"

어뮤즈
내 피부 톤에핏한 컬러만 모았어요
아이 팔레트 최대 15%할인


",[' 어뮤즈 NEW 아이 팔레트 단독 선런칭 기획전 아이 브러쉬 + 장바구니 쿠폰 증정'],"['전체', '어뮤즈 NEW 아이 컬러 팔레트 런칭', '🍑어뮤즈 색조 BEST🍑', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750115&trackingCd=Home_Planshop1_8_PROD
✅하드왁싱의 모든 것✅,23.05.22,23.05.31,알롱&바나다,"

알롱&바나다
집에서쉽게왁싱해요
셀프왁싱 아이템 최대 40%할인


",[' 하드왁싱의 모든 것 '],"['전체', '💜바나다왁싱', '💙알롱', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102800059&trackingCd=Home_Planshop1_9_PROD
쫀득한 구미로 건강챙기기,23.05.22,23.05.31,건강구미 연합,"

건강구미 연합
맛있게건강챙겨요
최대 52%할인


","['입이 심심할 땐, 맛있는 헬시푸드로! ""쫀득 탱탱"" 건강 구미 골라담기 건강구미 최대 52% 할인']","['전체', '💛비타민 구미💛', '💚이너뷰티 구미💚', '💙기타&키즈 구미💙']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102830050&trackingCd=Home_Planshop1_10_PROD
