promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
🍃강력한 원물로 진정 수분 케어,23.03.09,23.03.31,올영 p!ck,"

올영 p!ck
원물이라가능한깊은 보습
수분 진정템 최대 30%할인


","["" 깊이가 다른 '진정' 맑은 '수분' (강력한 원물이 주는 남다른 피부 케어)""]","['전체', '구달 #제주청귤', '라운드랩 #인제자작나무', '토리든 #히알루론산', '아비브 #지리산어성초', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102700028&trackingCd=Home_Planshop1_1_PROD
봄처럼 화사하게 쓱쓱_싹싹 클렌징,23.03.09,23.03.12,올영P!CK,"

올영P!CK
세밀한 클렌징이중요한 이 계절
봄 클렌징 최대 31%할인


",[' 오일로 깔끔하게! 밤으로 깨끗하게! 패드로 탱탱하게! 봄처럼 화사하게 쓱쓱 - 싹싹!'],"['전체', '마녀공장 BEST', '바닐라코 BEST', '스킨푸드 BEST', '비욘드 BEST', '나인위시스 BEST', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102730026&trackingCd=Home_Planshop1_2_PROD
✅ 세상 편한 피부고민 케어! ,23.03.09,23.03.31,올영 p!ck,"

올영 p!ck
피부는들뜨지 말아요
최대 30%할인


",[' 각질부터 보습까지 세상 편한 고민케어!'],"['전체', '피부 고민 순-삭, 메디힐', '온가족을 위한 #인생시카, 라로슈포제', '즉각 진정엔 메이크프렘']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102720032&trackingCd=Home_Planshop1_3_PROD
'물'오른 피부를 원한다면?,23.03.09,23.03.31,올영 p!ck,"

올영 p!ck
물오른피부의첫단계
수분광 아이템 최대 50%할인


","[""피부에 '물'이 올라요! 수분광 추천템으로 데일리 스킨케어 ""]","['전체', '닥터지 #천만이선택한크림', '달바 #21관왕미스트', '웰라쥬 #4년째더마1위', '리쥬란 #5초꿀광앰플', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102700029&trackingCd=Home_Planshop1_4_PROD
"파우치속 아이템, 당당하게 꺼내자",23.03.09,23.03.31,올영 p!ck,"

올영 p!ck
파우치 속W케어 아이템
최대 43%할인


","[' w케어 파우치 속 아이템, 당당하게 꺼내자']","['전체', 'W Balance 월경솔루션', 'W Cleansing Y존케어', 'W Love 섹슈얼웰니스', 'W Wear 바디포지티브', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102860016&trackingCd=Home_Planshop1_5_PROD
마스크벗고 쿠션질러💥,23.03.09,23.03.31,올영 p!ck,"

올영 p!ck
나에게딱 맞는쿠션을 만나요
봄맞이 쿠션기획 ~30%


",[' 마스크 벗고 쿠션 질러! '],"['전체', '취향따라 골라보는 쿠션기획', '놓칠 수 없는 립메이크업', '아이메이크업 필수템', '촉촉 생기 베이스템', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750054&trackingCd=Home_Planshop1_6_PROD
봄 바람에 살랑이는 머릿결💐,23.03.09,23.03.31,올영 p!ck,"

올영 p!ck
봄바람처럼부드러운머릿결의 완성
헤어케어 최대 43%할인


",[' 봄바람에 휘날리는 찰랑찰랑 머릿결 설레이는 3월의 올영 pick! 최대 43% 할인'],"['전체', '샴푸 🧼', '씻어내는 트리트먼트', '노워시 토닉&에센스', '스타일링', '남성', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102850031&trackingCd=Home_Planshop1_7_PROD
봄맞이 바디케어 추천템🛁,23.03.09,23.03.31,올영 p!ck,"

올영 p!ck
구석구석채우는봄 향기
바디케어 최대 50%할인


",['03.09-03.31 수고했어 오늘도! 나를 위한 작은 선물 '],"['전체', '샤워와 마사지를 동시에!', '매끈촉촉 바디케어', '향기로운 선물추천💞', '바디세정&보습 추천템', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102800032&trackingCd=Home_Planshop1_8_PROD
모로칸오일 스페셜 에디션 출시 💘,23.03.09,23.03.31,올영 p!ck,"

올영 p!ck
특별한모로칸오일을만날 기회
리애니메이션 한정기획 ~18%


",[' 모로칸오일 스페셜 에디션 런칭 기획전 최대 18% 할인'],"['전체', '모로칸오일 스페셜 에디션 ✨', '모로칸오일 BEST 최대 18% 특가 🎁', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102780027&trackingCd=Home_Planshop1_9_PROD
4화 : 상암ENM점,none,none,올영의 옆집,"

올영의 옆집
보들보들한생면국수가 있는상암동 혼밥성지
서민국수&상암ENM점


","[' 올영의 옆집 전국 방방곡곡, 이야기가 있는 올리브영 매장과 올리브영 가까이에 위치한 맛을 소개합니다. ', "" Vol.4 서민국수 & 올리브영 상암ENM점 \t\t\t\t\t\t\t이번에 찾아간 올영의 옆집은 '맛집 불모지'라 불리는 상암에서 \t\t\t\t\t\t\t7년째 한 자리를 지키고 있는 '서민국수'입니다. \t\t\t\t\t\t \t\t\t\t\t\t\t후루룩 식감 좋은 잔치국수를 먹고 길을 건너 5분만 걸어가면 \t\t\t\t\t\t\t아이돌 매니저와 서바이벌 참가자도 자주 들른다는 상암ENM점에 도착해요. \t\t\t\t\t\t "", ' Chapter.1 서민국수 #매일뽑는생면 #1인세트메뉴 \t\t\t\t\t\t\t높은 빌딩숲을 지나 식당이 옹기종기 모인 골목 안쪽으로 들어가면 \t\t\t\t\t\t\t점심시간마다 줄이 길게 늘어서는 \'서민국수\'를 발견할 수 있습니다. \t\t\t\t\t\t 위치 : 서울 마포구 매봉산로2안길 12-5 상암 ENM점 메이트 LEE \t\t\t\t\t\t\t\t""면이 보들보들해서 너무 맛있어요! 비빔국수도 맛이 자극적이지 않고, \t\t\t\t\t\t\t\t돈까스와 국수를 함깨 먹을 수 있는 세트 메뉴가 있어 혼밥하기도 좋아요."" 추천메뉴 : 비빔국수(7,000원), 돈까스&반국수 세트(11,500원) 23.2.22 기준 ', ' 주문이 들어오자마자 뽀얀 밀가루옷 입은 생면을 물속에 후루룩 풀어 넣습니다. ', ' \t\t\t\t\t\t\t""생면이 당연히 더 비싸죠. 그래도 식감이 워낙 좋아 생면을 쓰고 있어요. 건먼에 비해 조리 시간이 훨씬 짧아 \t\t\t\t\t\t\t음식이 빨리빨리 나가는 것도 장점이고요. 서민국수 사장님이 설명합니다."" \t\t\t\t\t\t \t\t\t\t\t\t\t잘 삶은 생면은 누으로만 보아도 탱글탱글함이 느껴져요. 여기에 구수한 향이 진하게 나는 \t\t\t\t\t\t\t육수를 부으면 서민국수가 완성됩니다. \t\t\t\t\t\t ', ' 서민국수 사장님 says \t\t\t\t\t\t\t\t""비법이랄게 있나요. 국숫집이니 육수에 공을 들이는 건 당연하죠. 매일 아침마다 오래 끓여서 그런지 \t\t\t\t\t\t\t\t""딱 옛날 국물마이다"" 하는 손임이 많으시긴 해요(웃음)"" \t\t\t\t\t\t\t \t\t\t\t\t\t\t국수 메뉴를 주문할 때 \'보통\'과 \'양 많이\'중 하나를 선택할 수 있는데요. 양에 상관없이 가격은 동일하고, \t\t\t\t\t\t\t\'보통\'도 그릇 가득 넉넉히 담아 사장님의 인심이 느껴집니다. \t\t\t\t\t\t 서민국수 사장님 says \t\t\t\t\t\t\t\t""국수가 정말 편한 음식이잖아요. 바쁠 때 빨리 먹을 수도 있고요. 안그래도 힘든 직장일인데 \t\t\t\t\t\t\t밥이라도 든든하게 드셨으면 싶어서 양을 더 넉넉하게 담고 있어요."" \t\t\t\t\t\t\t \t\t\t\t\t\t\t따뜻하게 나온 서민국수 국물부터 한 입 떠먹어봤어요. 정말 할머니의 손맛이라고 해야 할까요. \t\t\t\t\t\t\t멸치와 디포리의 구수한 감칠맛에 슴슴한 간이 더해져 여운이 참 깔끔해요. \t\t\t\t\t\t\t보드랍게 후루룩 넘어가 입천장을 탁 치고 가는 쫄깃한 생면에 직접 담는다는 김치도 맛의 포인트입니다. \t\t\t\t\t\t \t\t\t\t\t\t\t국수만 먹기 심심할 때는 수제 돈까스를 곁들여봐도 좋아요. \t\t\t\t\t\t\t습식 빵가루를 사용해 입에 넣었을 땐 바삭하고, 생등심의 부드러운 식감과 육즙도 제대로 느껴져요. \t\t\t\t\t\t ', ' Chapter.2 올리브영 상암ENM점 서민국수에서 길을 건너 도보 5분, ENM 사옥 로비 한켠에 올리브영이 있습니다. ', ' 상암 ENM점 점장 MIN \t\t\t\t\t\t\t\t""방송사 특성상 직원분들이 밤늦게까지 일하는 경우가 많아 여러 생활 편의를 제공하고 있어요. \t\t\t\t\t\t\t\t슈퍼인가 싶을 정도로 다양한 과일이나 간편식을 갖춰둔 것도 그런 이유죠."" \t\t\t\t\t\t\t ""녹화가 있는 날에는 아이돌 매니저나 관계자들이 간식을 사러오기도 해요. 한때는 스우파 멤버들도 자주 오셨고요."" \t\t\t\t\t\t\t\t""수분 크림도 똑 떨어지고, 간단히 먹을만한 것도 마땅치 않을 때 상암 ENM 올리브영에 들러주세요. \t\t\t\t\t\t\t\t매장을 구경하는 재미가 쏠쏠 하실 거예요."" \t\t\t\t\t\t\t ', ' Editor 유승읍 Photographer 박성훈 Design 윤진 Publisher 정효진 ']",[],https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103130004&trackingCd=Home_Planshop1_10_PROD
