promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
"성난 여름 피부, 진정부터 생기까지!",23.06.08,23.06.30,올영 p!ck,"

올영 p!ck
열 오른피부를진정시켜요
여름진정템 최대 50%할인


","['열 오른 여름피부엔? 1등 진정, 2주 미백, 5배 수분! 성난 여름 피부, 진정부터 생기까지!']","['전체', '진정강한수분 #닥터지', '수분에진심 #브링그린', '피부고민은 #넘버즈인']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102700064&trackingCd=Home_Planshop1_1_PROD
데일리부터 응급까지! 진정템 총집합,23.06.08,23.06.30,올영 p!ck,"

올영 p!ck
수분은 채우고산뜻함만남겨요
스킨케어/마스크팩 ~50%


",['#데일리부터 응급까지! 진정템총집합'],"['전체', '저자극 진정엔 아누아', '예민한 피부 진정엔 스킨푸드', '응급 진정엔 아이소이', '수분 진정엔 아비브', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102720064&trackingCd=Home_Planshop1_2_PROD
"여름엔 클렌징, 올영 P!CK모음",23.06.08,23.06.30,올영 p!ck,"

올영 p!ck
상쾌한클렌징이필요한 순간
클렌징 최대 48%할인


",[' 여름엔 클렌징 여름 꿀템 추천까지'],"['전체', '바닐라코 BEST', '바이오더마 BEST', '메디필 BEST', '일소 BEST', '아임프롬 BEST', '폰즈 BEST', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102730052&trackingCd=Home_Planshop1_3_PROD
무더운 여름을 위한 6월의 올영픽💗,23.06.08,23.06.30,올영 p!ck,"

올영 p!ck
두피까지시원함을전달해요
헤어케어 최대 50%할인


",[' 깔끔한 두피와 반짝이는 머릿결을 위한 6월의 올영 PICK '],"['전체', '라보에이치/어노브', '트리셀/려 루트젠/로레알파리', '달리프/츠바키', '모로칸오일', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102850066&trackingCd=Home_Planshop1_4_PROD
얼굴부터 발끝까지 SUMMER COLOR🌞,23.06.08,23.06.30,올영 p!ck,"

올영 p!ck
다채로운여름을즐기는 방법
여름색조/네일 최대 20%할인


",['얼굴부터 발끝까지! SUMMER COLOR! '],"['전체', '분위기 끝판왕 립✨', '썸머 네일로 기분전환! ✨', '놓칠 수 없는 네일케어! ✨', 'NEW 베이스 ✨', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750118&trackingCd=Home_Planshop1_5_PROD
여름 햇살보다 강력한 메이크업!,23.06.08,23.06.30,올영 p!ck,"

올영 p!ck
어디에서나무너짐 없는메이크업을 위해
픽싱 아이템 최대 30%할인


",['여름 햇살보다 강력한 메이크업 지속력인생템 '],"['전체', '✨올여름을 책임질 픽싱 BEST✨', '✨BEST 아이메이크업✨', '✨BEST 베이스 메이크업✨', '✨픽싱 메이크업TOOL✨', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750119&trackingCd=Home_Planshop1_6_PROD
매일매일 썬-데이,23.06.08,23.06.12,올영 p!ck,"

올영 p!ck
매일 바르는선크림 넉넉히 준비해요
1+1 기획. 최대 45%할인


","[' 매일매일 SUNDAY 6월의 올영 PICK 상품으로 준비하는 데일리 선루틴, 최대 45% 할인 ']","['전체', '매일매일 SUN데이🌞', '순하고 깔끔하게 클렌징🍃', '얼굴부터 바디까지 자외선 ALL차단💥', '여름철 시원하게 피부 진정🤍', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103000016&trackingCd=Home_Planshop1_7_PROD
바디 트러블 이별공식💔,23.06.08,23.06.12,올영p!ck,"

올영p!ck
바디 트러블이별 공식
최대 47%할인


","[' 씻고, 밀고, 뿌리고! 바디 트러블 이별공식 ']","['전체', '닥터브로너스/엄목레/낫포유', '다슈/우르오스/트리헛/레이비', '쉬크/바디네이처/니베아']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102800063&trackingCd=Home_Planshop1_8_PROD
💖똑똑한 건강 챙기기💖,23.06.01,23.06.30,올영p!ck,"

올영p!ck
지치지 않는요즘 관리비법
최대 37%할인


",[' 똑똑 건강 잘 계시죠? 똑똑한 건강 챙기기! '],"['전체', '💚슬리밍&이너뷰티💚', '💗BEST 영양제 활력 UP💗', '💛기분좋은 건강간식💛']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102830053&trackingCd=Home_Planshop1_9_PROD
"제니 PICK, 헤라 단독기획 🤍",23.06.08,23.06.13,올영p!ck,"

올영p!ck
헤라와 함께하는썸머 바이브
최대 10%할인


",['헤라와 함께 맞이하는 SUMMER VIBE '],"['전체', '헤라 한정기획+할인🤍', '헤라 🤍BEST🤍', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102780060&trackingCd=Home_Planshop1_10_PROD
