promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
썸머 기프트 🌊💙,24.08.01,24.08.24,선물하기,"

선물하기
찜통더위함께 이겨낼서머 기프트
2천원 선물 쿠폰 증정


","['무더위 시원하게 날려줄! SUMMER GIFT 08.01 - 08.24', 'COUPON 쿠폰 받고 여름 준비하자! 선물하기 전용 쿠폰 2,000원 APP 2만원 이상 선물하기 시 사용기간 : 24.08.01 - 08.24 지금 APP에서 발급 가능해요! ']","['전체', '🌊 시즌템 🌊', '🌱 진정템 🌱', '👙 슬리밍템 👙']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104110031&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=선물하기 활성화_권서희&t_number=1
클린뷰티 썸머캠프,24.08.01,24.08.29,클린뷰티,"

클린뷰티
내 피부와지구를 지키는다정력 탐구생활
클린뷰티 최대 45% 할인


","[' 클린뷰티 썸머캠프 2024 나의 피부와 우리의 일상을 위한 다정력 탐구 생활 기간 : 24년 8월 1일 ~ 24년 8월 29일', ' 참가하면 만날 수 있는 클린뷰티 썸머캠프 프로그램! 1. 다정공식 탐구하기 2. 원픽 마스터 찾고 응원상 받기 3. 탐구활동 실천하고 굿즈 받기 ', ' 클린뷰티 썸머캠프란? 클린뷰티의 다정력을 탐구 할 수 있는 썸머캠프! 피부부터 지구까지 지키는 다정공식은 물론 직접 실천할 수 있는 TIP까지 캠프 마스터가 알려드려요 지금 APP에서 확인해보세요! ']","['전체', '🧡클린뷰티 더보기🧡', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104110036&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=클린뷰티 캠페인&t_number=2
*헬스plus 8월FOCUS*,none,none,헬스+,"

헬스+
열대야도이겨내는헬스템 찾아요
헬스+ 전용 10% 장바구니 쿠폰


",[' 헬스 FOCUS '],"['전체', '꿀잠보장 슬립케어', '여름에도 수분충전!', '그날도 산뜻하게💌', '건강식품 특가', '푸드 특가', '구강용품 특가', '헬스건강용품 특가', '여성위생용품 특가', '컴포트웨어 특가', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103960029&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=(PC)헬스FOCUS&t_number=3
8월 올영픽,none,none,올영PICK,"

올영PICK
올리브영이PICK한이 달의 브랜드
BEST 아이템 특가


",[' 올영PICK 8월 올리브영 APP과 매장에서 만나보세요! '],"['전체', '다정력 탐구 생활 💚', 'Every W CARE in Oliveyoung ❤', '여름 피부 3대 고민 해결 💥', '자외선 잡는 여름 진정 케어 🌱', 'Summer Makeup Essentials 🌟', 'NEW SUMMER HAIR ⛱', '여름철 당당 매끈 피부 🌞', '트렌드 급부상 브랜드 🌠', '진주광 픽서로 완성하는 메이크업 🎆', '메이크업 툴 A to Z 🎨', '올리브 키트 상품 특가로 만나기👑']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103650008&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=올영픽&t_number=4
"7일간의 변화, 트러블 집중케어 오프온",none,none,오프온,"

오프온
뜨거운 트러블도잠재우는쿨링 바디 케어
장바구니 쿠폰&증정 이벤트


",[' 7일간의 변화 바디트러블 집중케어 오프온 올리브영 런칭 혜택'],"['전체', '오프온 7일 특가!', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103760093&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=바디-802-1_신상로그온_이수형/박수민&t_number=5
어뮤즈와 만난 헬로키티,24.08.02,24.08.11,어뮤즈,"

어뮤즈
투명한 색감에귀여움까지한 스푼
키티 콜라보 기획 세트


",[' AMUSE 헬로키티 50주년 기념 어뮤즈X헬로키티 콜라보 한정 에디션 런칭'],"['전체', '50주년 한정 콜라보', '어뮤즈 BEST 만나보기', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810222&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-802-6_브랜드위크_하주영&t_number=6
복조리 미니백 증정행사,none,none,필리밀리,"

필리밀리
브러시만 바꿔도달라지는피부 표현
브러시 SET 전용 파우치 증정


",[],"['전체', '25,000원 이상 구매시 미니백 증정!', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104010031&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=필리밀리-802-1_메인A_김용한&t_number=7
비플레인X조구만 콜라보 기획 출시!,24.08.05,24.08.11,비플레인,"

비플레인
조구만 모공 속피지까지깨끗하게 지워요
조구만 에디션 더블 기획


",[' 모공 자신감 녹두 조구만 한정 에디션 특가 클린뷰티 비플레인과 조구만의 만남'],"['전체', '비플레인X조구만 콜라보 에디션', '비플레인 녹두 신상', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103920074&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=클렌징-802-1_메인B_강민경/구자경&t_number=8
민감피부엔 에스트라 선!,24.08.05,24.08.12,에스트라,"

에스트라
민감 피부 위해장벽케어까지더했어요
포차코 파우치 증정 이벤트


","["" Let's Enjoy the Sun! 민감피부엔 에스트라 선 포차코X에스트라 한정 기획 런칭""]","['전체', '포차코 굿즈 증정 한정기획', '민감피부 수분&진정템', '에스트라 사계절 BEST ']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103930089&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=더모-802-2_김가은/이지은&t_number=9
"무너짐 없는 썸머 메이크업, 에뛰드",24.08.05,24.08.12,에뛰드,"

에뛰드
무너짐 없는픽싱력이필요한 순간
단독특가, 쿠폰 증정


",['\xa0'],"['전체', '한 올 한 올 또렷하게, 컬 픽스!', '돌아온 틴트의 정석, 디어 달링 워터젤', '무너짐 없는 에뛰드 썸머 메이크업']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810221&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-802-4_도지현/박희수&t_number=10
"트러블 절대강자, 낫포유 기획전",24.08.05,24.08.12,낫포유,"

낫포유
트러블걱정 없는매끈한 등
올영 단독할인


",[' 트러블 케어 장인 클리어 할인 + NEW 소프트 ONLY 올리브영에서만 추가 할인!'],"['전체', '트러블 케어 절대강자, 낫포유', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103760095&trackingCd=Home_Planshop1_11_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=바디-802-3_이수형/박수민&t_number=11
NEW 라네즈 보라 파우더 런칭,24.08.05,24.08.12,라네즈,"

라네즈
유분기는잡아주고더 투명하게
톤업파우더 론칭, 단독할인


",[' 칙칙한 피부를 톤업하는 초미세 보라 파우더 네오 톤업 파우더 올리브영 단독 출시'],"['전체', '라네즈 파우더 라인업', '베이스 인생템 라네즈', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810223&trackingCd=Home_Planshop1_12_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-802-7_하주영&t_number=12
집에서도 편하게! 내 몸 맞춤 헬스케어,24.08.05,24.08.12,풀리오,"

풀리오
주물주물찰진 손맛 재현한
업그레이드 신형 V3 특가


",['Daily Home Care 데일리 홈케어로 소중한 건강관리 '],"['전체', '풀리오', '글루어트', '인바디', '제스파', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104090103&trackingCd=Home_Planshop1_13_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=헬스에이드-802-1_이보미/주현선/김혜민&t_number=13
올리브영 런칭! LG 프라엘 1+1!,24.08.05,24.08.11,LG프라엘,"

LG프라엘
부스팅이필요한지친 피부에게
단 7일간 최대혜택, 1+1 행사


",['08.05 - 08.11 LG 프라엘 X 올리브영 런칭 기념 Special 혜택 #더미쎄라 #인텐시브 멜티케어'],"['전체', '클렌징&스킨케어흡수까지! 1+1특가', '탄력 라인 집중케어!', '고주파 케어 솔루션!', '극강의 딥 클렌징!', '확실한 모발&두피케어!', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103830089&trackingCd=Home_Planshop1_14_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=미용소품-802-3_홍지현/이민영&t_number=14
