promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
선물하기 With 프리미엄🧡,24.05.20,24.05.27,선물하기 좋은날,"

선물하기 좋은날
프리미엄 기프트로마음을 전해요
APP한정 선물쿠폰 증정


","[' 올영세일 선물하기 with premium 5월 20일(월) ~ 5월 27일(월)', ' 특별함의 시작, 럭셔리 선물하기 3천원 할인선물쿠폰 선물하기 쿠폰 3,000원 APP 4만원 이상 선물하기 전용 행사기간 : 24년 5월 20일 ~ 24년 5월 27일 tip장바구니에서 묶음 선물 해보세요! APP에서 발급 받으세요! ']","['전체', '프리미엄 BEST 💙', '정성 넘치는 선물 포장 💕', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104110019&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=프리미엄 선물하기&t_number=1
💜헬스plus 애프터 런치 루틴템💚,24.05.08,24.05.24,#헬시태그,"

#헬시태그
올영 추천요즘 뜨는구강&슬리밍템
15% 쿠폰 받기


","[' Monthly Theme 이달의 테마 기온도 바람도 모든 게 완벽한 5월입니다. 이때를 놓칠 수 없어요. 얼른 나가서 놀아야 합니다. 하지만 일상의 균형은 잃어서는 안 돼요. 여러분의 건강한 일상을 위한 5월의 루틴, 올리브영 헬스+가 준비했어요. ', '\xa0', '\xa0', '\xa0', '\xa0', ' Coupon 행사 기간 중 사용할 수 있는 최대 5천원 건강 루틴 쿠폰을 드립니다. 행사 기간 : 2024년 5월 8일 - 5월 24일 ', '꼭 알아두세요', ' SPECIAL PRICE 5월 일상 속 건강 루틴 아이템을 최대 50% 할인된 특가로 드립니다. ', '유시몰 화이트닝 퍼플코렉터 치약 106g+쿠로미 키링 기획', '장바구니 담기', '유시몰 화이트닝 치약 106g+마이멜로디 키링 기획', '장바구니 담기', '덴티스테 뉴플러스화이트 치약 160g 기획(+치약 20g 2개)', '장바구니 담기', '라덴스 베럴 혀클리너 블루 기획 (미니 혀클리너+파우치)', '장바구니 담기', '덴티스테 후레쉬 브레스스프레이 15ml', '장바구니 담기', '덴티스테 민트볼 20입', '장바구니 담기', '플랙커스 마이크로민트 치실 3+1 기획', '장바구니 담기', '리스테린 토탈케어 캐비티케어 마일드 500ml', '장바구니 담기', ' SPECIAL PRICE 5월 일상 속 건강 루틴 아이템을 최대 50% 할인된 특가로 드립니다. ', 'grn+ 초록이 슬림밸런스&쾌변 60정+10정+벨리곰 손거울 증정', '장바구니 담기', '그린몬스터 다이어트 쾌변 쑥 14일', '장바구니 담기', '경남 칼로스탑 PLUS 15포+3포증정', '장바구니 담기', '그린몬스터 다이어트 체지방 쏙 14일', '장바구니 담기', '바이탈뷰티 메타그린 슬림업 X 쿠로미 기획세트', '장바구니 담기', '콜레올로지 600mg*30정', '장바구니 담기', '바이탈뷰티 메타그린 부스터샷 7일 X 쿠로미 기획세트', '장바구니 담기', '바이탈뷰티 메타그린 칼로리컷 젤리 X 쿠로미 기획세트', '장바구니 담기', ' AFTER HEAVY LUNCH “만나서 뭐 먹을래?” “이것도, 저것도 다 먹고싶은데.” 요즘 누군가를 만나는 일이 늘면서 기름진 음식 먹는것도 잦아졌어요. 그러다 보니 입속이 텁텁해지는 건 물론, 체중이 늘지 걱정까지 돼요. 이때 딱인 두 가지 루틴을 지금 소개합니다. ITEM 1 유시몰 화이트닝 퍼플 코렉터 치약 ITEM 2 바이탈뷰티 메타그린 슬림업 ', ' Routine 1 ORAL CARE 치아 건강과 치아 미백에 관심 있다면 익히 알고 있을 ‘333 법칙’, 하루 세 번 식후 3분 이내 3분간 양치하는 거예요. 이것 말고도 치아를 더 하얗게 톤업하는 방법이 있을까요? 힌트는 보라색. 보라색은 노란색의 보색입니다. 즉, 보기 싫은 누런 이를 코렉팅하는 데에 도움이 될 수 있어요. 치아에 붙은 스마트 화이트닝 입자가 치아의 착색 성분을 밀어내 제거하고 추가 착색을 억제하기 때문이에요. 유독 빨갛고 기름진 음식을 먹은 날에는 유시몰 화이트닝 퍼플 코렉터 치약 어떨까요? ', '화이트닝 퍼플 코렉터 치약', '장바구니 담기', ' Routine 2 SLIMMING CARE 하필 식단 관리 중일 때 잡힌 약속만큼 곤란한 게 없어요. ‘탄단지’ 비율을 잘 맞춰 적당히 먹기도 어렵고요. 균형 잡힌 바디 라인의 핵심은 체지방 관리에 있다는 사실. 식후 카테킨으로 체지방 관리에 집중해 보세요. 또, 매일의 식사에서 부족하기 쉬운 항산화 리듬을 위한 비타민C와 함께 꾸준한 식이 관리에 꼭 필요한 영양소에 집중했어요. 그러니 하루 1포씩 파우치에 넣어 간편하게 섭취해 보세요. ', '바이탈뷰티 메타그린 슬림업 30일 (4주분)', '장바구니 담기', ' 나들이 많은 5월, 구강 케어와 슬리밍에 집중해 부담은 덜고 더 즐겁게 즐겨보세요♥ 세상 새로운 헬스케어, 올영답게 시작 ', ' EVENT 건강 루틴을 카카오톡으로 공유하면 추첨을 통해 선물을 드립니다. 1명 에어팟 맥스 2명 다이슨 에어랩 3명 신라호텔 디럭스룸 1박 숙박권 (2인 기준 / 조식 미포함) 1천명 올리브영 기프트카드 5천원권 카톡 공유하면 자동으로 응모됩니다. 많이 공유할수록 당첨 확률 up! ', '꼭 알아두세요', '닫기', '닫기']","['전체', '환하게, 미백케어🤍', '원인부터 제거하는 구취케어🤍', '상쾌함이 필요할 때, 리프레쉬🤍', '꼼꼼한 충치케어로 깨끗하게🤍', '가볍고 상쾌하게, 배변관리', '식사 전 간편하게 섭취해요', '식후 혈당과 체지방 케어를 위해', '혈당관리템부터 운동 부스팅템까지', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103960017&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=H시그니처 2차&t_number=2
딘토 NEW 컬러 올리브영 선공개💖,24.05.20,24.05.26,딘토,"

딘토
맑은 광택에도이토록가벼우니까
글로이 립틴트 NEW컬러


",[' 딘토 글로이 립 틴트 NEW COLOR 선공개 #유리알 광택 #물광 틴트'],"['전체', '독보적인 분위기, 딘토💗', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810130&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-504-1_신상로그온_황하영/이민경&t_number=3
"답이 되는 마그네슘, 마그랩💜",none,none,마그랩,"

마그랩
지친일상에웃음을 되찾아요
마시는 마그네슘 최대 38%할인


","[' BRAND WEEK PLUS MgLAB for STRESS CREATED BY OLIVEYOUNG MAGAZINE ', "" FOR STRESS & FOR ENERGY      에너지 넘치는 하루의      답이 되는 마그네슘 브랜드 '마그렵'.      간편하게 마시는 마그네슘으로 스트레스로 인한      피로는 풀고 운동하기 전 에너지를 충전해요.      웃음을 되찾아줄 '포 스트레스'와      일상의 활력을 줄 '포 에너지'를 소개합니다.     "", ' BENEFIT1 COUPON       브랜드 위크 기간 중       마그랩 제품 구매 시 사용 가능한       10%。 장바구니 쿠폰을 드립니다.      BENEFIT2 FREE GIFT1       행사 기간 중 마그랩 제품       3만원 이상 구매 시 파우치 1개 증정      BENEFIT3 FREE GIFT2       행사 기간 중 포 스트레스 기프트팩 구매 시       마그랩 포 스트레스 1입 4개 증정      BENEFIT4 FREE GIFT3       행사 기간 중 포 스트레스, 포 에너지 구매 시       젤리푸푸 1포 슬림피치 1포 증정      ', '꼭 알아두세요', "" BRANDWEEK PLUS FOR STRESS      오늘도 일과 사람에 시달려 지쳤다면      스트레스로 인한 피로는 풀고 내 안에 스마일 세포를 깨울 시간.          마그랩 '포 스트레스'와 함께 스트레스로 인한 피로는 풀고 활력을 채워요.      흡수 빠른 액상 타입 '글루콘산 마그네슘'에 스트레스로 인한 피로 개선에 도움을 주는 '홍경천추출물'을 더했어요.          하루 1샷이면 충분.      마시는 액상 앰플 타입이라      신체 흡수율도 높아요.      자몽 허니 맛으로 부담 없이 상큼하게 즐겨요.          지친 하루 속 간편하게 활력충전해요.     "", '마그랩 포 스트레스 글루콘산마그네슘', '마그랩 포 스트레스 글루콘산마그네슘', '장바구니 담기', "" BRANDWEEK PLUS FOR ENERGY      이렇게 맑은 날씨엔      마그랩 '포 에너지,와 함께      내가 좋아하는 운동을      마음껏 즐겨 볼까요?          운동하기 전 '포 에너지' 한 샷이면      쉽게 지지지 않아요.          에너지를 충전해 줄 마그네슘에      프리미엄 비타민B군, 아르기닌(부원료)이 만나      근육 건강까지 한 번에 케어해요,          기분 좋아지는 상큼한 레몬 라임 맛 덕분에 에너지가 더 넘쳐요.      무기력한 일상을 활기차게 바꿔봐요.     "", '마그랩 포 에너지 글루콘산마그네슘', '마그랩 포 에너지 글루콘산마그네슘', '장바구니 담기', ' 상큼하게 에너지 UP FOR STRESS 마시는 프리미엄 마그네슘 FOR ENERGY ', '닫기']","['전체', '답이 되는 마그네슘, 마그랩💜', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103110019&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=건강식품-504-1_브랜드위크_김진주/박진희&t_number=4
세노비스 기획💚,none,none,세노비스,"

세노비스
오늘의건강을 완성하는나만의 루틴
온라인몰 단독추가할인, 증정


",['05.20-05.26 올영픽 기념 세노비스 브랜드 기획전 온라인몰 단독 추가할인 + 증정 혜택까지!'],"['전체', '간편하게 챙기는 건강💚', '속부터 채우는 이너케어💕', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103750094&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=건강식품-504-2_메인A_김진주/박진희&t_number=5
더 선명하고 강렬해진 무지개맨션🌹,24.05.20,24.05.26,무지개맨션,"

무지개맨션
오브제 틴트로더 그윽해지는분위기
립틴트 리뉴얼 기념 할인


",[' 무지개맨션 립틴트 리뉴얼 업그레이드 출시 사용감은 가볍게 지속력은 강렬하게'],"['전체', '더 완벽해진 무지개맨션🤍', '무지개맨션 섀도우 런칭🤍', '얇고 가벼운 무지개맨션 베이스🤍']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810131&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-504-2_메인B_황하영/이민경&t_number=6
레오제이 PICK! 에그시카패드 런칭,24.05.20,24.05.30,투쿨포스쿨,"

투쿨포스쿨
패드 하나로피부 진정부터영양까지
에그시카 앰플 패드 할인, 증정


",[' 레오제이 PICK! 극적 부활템 촉촉밀착 자석패드 올리브영 기프트카드 100% 증정'],"['전체', '자석처럼 착! 투쿨포스쿨 에그 시리즈', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103900066&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=마스크팩-504-6_정유빈/김진영&t_number=7
어뮤즈 # 듀파워쿠션 선런칭,24.05.20,24.05.27,어뮤즈,"

어뮤즈
비건이라가능한맑은빛 결광
듀파워 쿠션 단독 선런칭


",[' 무너짐 없는 매끈한 피부 어뮤즈 #듀파워쿠션 #듀틴트미니증정 #추가할인쿠폰'],"['전체', '어뮤즈 NEW✨', 'BEST 베이스 구경하기✨', 'BEST 립 구경하기✨', 'BEST 아이 구경하기✨', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810135&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-504-6_하주영/김예은&t_number=8
60년 보국과 여름준비🌌,none,none,보국,"

보국
올여름무더위는잊어요
여름 아이템 할인


",['05.20-05.31 보국의 새로운 여름바람 Hi Summer! 기획전 여름 필수템 장만의 기회!'],"['전체', '써큘레이터&선풍기', '제습기', '주방가전']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103720086&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=잡화-504-1_최고은/김서영&t_number=9
ELCA 기프트 프로모션✨,none,none,ELCA,"

ELCA
특별하게메이크업하고싶은 날
전브랜드 20%할인


",['ELCA 기프트 프로모션 전브랜드 20% 할인과 증정혜택까지! '],"['전체', '에스티로더 💗', '크리니크 💗', '맥 💗', '바비브라운 💗', '아베다 💗', '랩 시리즈 💗', '달팡 💗']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103880057&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=프리미엄-504-1_이유연/최주희&t_number=10
