promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
10월 올리브 데이,24.10.25,24.10.27,올리브 데이,"

올리브 데이
단 3일간만나는올리브 멤버스
등급별 쿠폰 혜택


","[' 올리브 멤버스를 위한 OLIVE DAY 10.25(금)~10.27(일), 단 3일간 ', ' 올리브 멤버스 등급별 혜택! 4만원 이상 구매 시, 최대 2만원 할인 GOLD OLIVE 15% BLACK OLIVE 12% 3만원 이상 구매 시 GREEN OLIVE 10%(최대 2만원 할인) PINK OLIVE 3천원 할인 BABY OLIVE 2천원 할인 *BABY OLIVE 등급의 경우 10/23(수)까지 신규 가입한 고객 한정 쿠폰 발급, 이후 신규 가입 고객은 올리브 멤버스 라운지 쿠폰 탭에서 다운로드 발급 가능 쿠폰은 자동발급 되었어요 ']","['전체', 'Luxe Edit', '슬로우에이징 DAY', '올리브 특가']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104140001&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=올리브데이_권서희&t_number=1
Lucky Luxe Edit 최대 2만원 헤택!,none,none,LUXE EDIT,"

LUXE EDIT
단 일주일최대 2만원럭키 혜택
쿠폰부터 100% 리워드까지


",[],"['전체', '인기 많은 Luxe Edit', '스킨케어 BEST', '메이크업 BEST', '프레그런스 BEST', '헤어케어 BEST', '바디케어 BEST', '남성 BEST']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104110052&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=럭스 에디트_서진주&t_number=2
삐아X짱구 콜라보,24.10.21,24.10.27,삐아,"

삐아
초코비처럼맛있는컬러를 담았어요
짱구 한정 에디션 올리브영 선런칭


",[],"['전체', '초코비 팔레트', '초코로지 MLBB 립', '초코비 로지브라운 치크', '삐아 BEST', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000100010147&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-1004-4_신상로그온_도지현/박희수&t_number=3
집에서 누리는 프리미엄 헤어 클리닉,none,none,솔랩,"

솔랩
집에서 누리는퀄리티 다른두피 클리닉
베스트 아이템 일주일 특가


","[' BRAND WEEK PLUS Premier hi-gro AMPOULE PACK 두피전문센터 웰킨의 20년간 노하우를 그대로 담은 두피 홈 케어 브랜드, ‘솔랩’. 40만 명의 두피를 직접 관리하며 얻은 솔루션을 누구나 쉽게 집에서 경험할 수 있도록 프리미엄 스칼프 케어 라인을 만들었어요. 솔랩과 함께 두피케어만으로 채우는 새로운 아름다움을 만나보세요. ', ' BENEFIT 01 브랜드 위크 기간 중 솔랩 제품 구매 시 사용 가능한 6천원 장바구니 쿠폰을 드립니다. APP 4만원 이상 구매 시 최대 6천원 할인 행사기간 : 2024. 10. 21 ~ 2024. 10. 27 BENEFIT 02 (한정수량) 행사 기간 중 솔랩 제품 구매 시 3종 미니어쳐 (앰플 팩5ml+샴푸30ml+트리트먼트12ml) 증정 ', '꼭 알아두세요', ' Design Pre-Planning 해마다 가늘어지는 모발로 시그널을 보내는 두피 ', ' 약해진 두피를 내 손으로 직접 새롭게 디자인해요. ', ' Design SOLEP Your Scalp 건강한 두피를 위한 프리미엄 케어 ', ' 얇아진 모발의 뿌리는 더 단단하게 탈락한 모발의 모공에서는 튼튼한 모발이 자랄 수 있도록 건강한 바탕을 만드는 것이 가장 중요해요. 건조해진 피부에 수면팩을 얹듯 잠들기 전 하루에 1번 두피에 앰플 팩을 발라요. ', ' Easy, For care 하루 1번, 자기 전 1분 ', ' 두피 브랜드 최초로 개발한 용기와 제형 덕분에 흘러내림 없이 두피에 간편하게 발라요. 한 땀 한 땀 공들여 디자인하듯 까다로운 솔랩만의 강력한 항산화 특허 성분*을 담았어요. *Solep α Complex-6 특허 제 16-6546546호 자는 동안 비타민, 항산화, 보습 유효성분이 두피 깊은 층까지 스며들어 약해진 두피를 회복, 재생 시켜 줍니다. ', ' 즉각적인 쿨링과 진정 케어로 가렵거나 뾰루지 나는 두피에 효과적이에요. ', ' Key Solep Points 앰플 팩 두피케어 효과 확인하기 > ', 'click', 'close', '솔랩 프리미어 하이그로 두피 앰플 팩 40ml (+샴푸100ml 증정) 상품보기', '솔랩 프리미어 하이그로 두피 앰플 팩 40ml (+샴푸100ml 증정) 상품보기', '장바구니 담기', ' New Way for Scalp, Solep ', ' 솔랩이 제안하는 두피의 새로운 길. 20년간 쌓은 40만 명의 두피관리 노하우를 누구나 쉽게 혼자서. 샴푸부터 트리트먼트, 스페셜 케어까지 헤어케어 모든 단계를 솔랩과 함께해요. ', ' Step.01 샴푸로 하는 두피 스케일링 Step.02 볼륨까지 완성하는 결이 다른 트리트먼트 Step.03 두피 깊은 층까지 집중 케어 앰플 팩 Step.04 넓은 부위를 가볍게 쿨링 진정 토닉 ', ' Step.1&2 일반적으로 강한 탈모샴푸의 관념을 깬 두피샴푸. 두피 유해 성분 없이 내추럴 성분으로 탈모 완화 기능과 함께 민감한 두피를 순하게 다뤄요. ', ' 두피에 닿지 않게 조심스럽게 사용하는 트리트먼트와 달라요. 두피케어는 물론, 피지 올라오는 시간을 늦춰 볼륨 지속력을 높여줍니다. ', '솔랩 프리미어 하이그로 샴푸 300ml (+샴푸100ml 증정) 상품보기', '솔랩 프리미어 하이그로 샴푸 300ml (+샴푸100ml 증정) 상품보기', '장바구니 담기', '솔랩 프리미어 하이그로 앰플 트리트먼트 150ml (+샴푸100ml 증정) 상품보기', '장바구니 담기', 'BRAND SHOP', ' CREATED BY OLIVEYOUNG MAGAZINE Editor 신혜정 Photographer 이종호 Videographer 오승민 Model 천예슬 Hair 안형규 Makeup 박수지 Fashion Stylist 김영범 Designer 박하림 ', '닫기']","['전체', 'Step.01 샴푸로하는 스케일링', 'Step.02 볼륨 트리트먼트', 'Step.03 하루 1번, 자기 전 1분', 'Step.04 쿨링진정토닉', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103110024&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=헤어-1004-2_브랜드위크_김수진/김보은&t_number=4
앰플로 바르는 아이오페 선크림,24.10.21,24.10.31,아이오페,"

아이오페
자외선 차단에피부 장벽까지앰플로 케어해요
올리브영 단독 기획세트 론칭


",[],"['전체', '아이오페 BEST 썬케어', '아이오페 고효능 스킨케어', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000100010186&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=썬케어-1004-2_메인A_임유나/최다정&t_number=5
라이브오랄스로 빈틈없는 치아미백,24.10.21,24.10.28,라이브오랄스,"

라이브오랄스
자극 없이도환해지는치아미백 치트키
퓨어다이아 치아미백제 기획전


",[],"['전체', '치아미백제', '칫솔&치약', '가글&스프레이']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000100010167&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=구강-1004-1_메인B_이보미/오상균/주현선&t_number=6
캠핑의 계절 100% 즐기기,24.10.21,99.12.31,캠핑 기획전,"

캠핑 기획전
선선한 바람 속가을 감성은캠핑으로 즐겨요
감성 캠핑 아이템 모아보기


",[],"['전체', '캠핑 MOOD 완성! 블루투스 스피커', '캠핑도 맛있게! 포터블 주방 가전', '밖에서도 따뜻하게 온열가전', '캠핑 필수품! 랜턴/조명', '캠핑을 더 즐겁게! 캠핑소품', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000100010143&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=잡화-1002-6_최고은/김민지&t_number=7
퓌 핑크 옵세션 선런칭,24.10.21,24.10.27,퓌,"

퓌
입술에 물드는세상의모든 핑크
20컬러 NEW 틴트 선론칭 할인


",[],"['전체', '퓌 핑크옵세션 선런칭', '퓌 립 BEST', '퓌 베이스 BEST', '퓌 아이 BEST', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000100010149&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-1004-6_황하영/이민경&t_number=8
"바라는 보습 샷, 수분 플럼핑 런칭",24.10.21,24.10.28,비클리닉스,"

비클리닉스
바르는 보습 샷수분 플럼핑바디케어
단독 선론칭 할인 & 증정


",[],"['전체', 'NEW 수분플럼핑 바디로션', '비클리닉스 BEST', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000100010156&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=바디-1004-3_이수형/박수민&t_number=9
정관장 최대 혜택!,24.10.21,24.10.28,정관장,"

정관장
언제나 누구나쉽게 채우는건강 한 포
베스트셀러 할인 기획전


",[],"['전체', '정관장 최대 할인!', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000100010123&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=건강식품-1004-3_김진주/윤혜정/박진희&t_number=10
