promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
9월 올리브 데이,none,none,올리브 데이,"

올리브 데이
단 3일간만나는올리브 멤버스
등급별 쿠폰 혜택을 만나보세요


","[' 올리브 멤버십를 위한 올리브 데이 9.25~9.27 단 3일간! ', ' 올리브 멤버스 등급별 혜택! 4만원 이상 구매시, 최대 2만원 할인 GOLD OLIVE 15% BLACK OLIVE 12% GREEN OLIVE 10% 3만원 이상 구매시 PINK OLIVE 3천원 할인 BABY OLIVE 2천원 할인 BABY OLIVE 등급의 경우 9/21(목)까지 신규 가입한 고객 한정 쿠폰 발급 ']","['전체', '올리브 특가', '이너뷰티데이', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103100001&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=올리브데이_정선일&t_number=1
💝추석기프트💝,23.09.08,23.09.30,추석 기프트,"

추석 기프트
선물할 수록커지는혜택 즐기기
추석 선물하고 경품받기


","[' 2023 추석 기프트 ', ' 추석기프트 선물하기 첫구매 쿠폰 선물하기 첫구매 15% 할인 쿠폰 APP 선물하기 1개 이상 구매 시 최대 4천원 행사기간: 23년 9월 8일 ~ 9월 30일 지금 APP에서 만나보세요! ', ' 추석기프트 선물하기 쿠폰 2종 선물하기 첫구매 15% 할인 쿠폰 APP 선물하기 1개 이상 구매 시 최대 4천원 행사기간: 23년 9월 8일 ~ 9월 30일 선물하기 10% 할인 쿠폰 APP 선물하기 1개 이상 구매 시 최대 2천원 행사기간: 23년 9월 15일 ~ 9월 30일 매일 낮 12시 매장전용 선착순 쿠폰 매장 전용 선착순 최대 10,000원 할인 쿠폰 오프라인 매장에서 1만원 이상 구매 시 행사기간: 23년 9월 15일 ~ 9월 30일 지금 APP에서 만나보세요! ', ' 선물할수록 커지는 경품! 추석기프트 챌린지 다이슨 에어랩1명 네스프레소 커피머신5명 CGV IMAX관람권 2매50명 투썸플레이스 아메리카노500명 지금 APP에서 만나보세요! ']","['전체', '선물로 딱! 건강선물💪', '호불호 없는 뷰티선물💐', '이런 선물은 어때요? 센스선물💝', '작은 사치, 큰 기쁨! 스몰럭셔리💄', '맛도 건강도 모두 만족🎁', '부담 없이 가벼운선물🎀', '특별한 선물! 가전&잡화🤖', '마음도 선물도 빠르게! 빠른배송🚀', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102890003&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=추석기프트(전사)_우종웅&t_number=2
헬로우 헬시리뷰📝,23.09.01,23.09.30,"헬로우, 헬시리뷰","

헬로우, 헬시리뷰
헬시리뷰 쓰면리워드를드려요
최대 100만원 리워드


",[],"['전체', '건강식품💪', '여성/위생용품💎', '푸드🥨', '구강/건강용품💊', '언더웨어🎀', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103460001&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=9월 헬로우 헬시리뷰_천화영&t_number=3
무너진 피부결 잡아주는 퍼스트세럼,none,none,쇼케이스,"

쇼케이스
피부결 기강잡는코스알엑스의퍼스트세럼 탄생
코스알엑스 ~75% 할인


","[' 쇼케이스 코스알엑스 영상 ', "" SHOWCASE IS 지금까지 어디에서도 선보인 적 없는 \t\t\t\t브랜드의 신상 아이템을 \t\t\t\t올리브영에서 최초 공개합니다. 다양한 피부 고민을 위한 최적의 솔루션을 \t\t\t\t만들어 온 코스알엑스가 이번에는 슬로우에이징을 \t\t\t\t위한 기능성 퍼스트 세럼을 선보입니다. \t\t\t\t스킨케어 첫 단계에 더하기만 해도 \t\t\t\t무너진 피부결을 쫀쫀하게 잡아주는 \t\t\t\t‘더 6 펩타이드 스킨 부스터 세럼’을 만나보세요. COSRX 'The RX' 코스알엑스의 ‘The RX’는 연구 기반 더마 라인입니다. \t\t\t\t\t피부 고민 해결을 위해 맞춤형 성분을 \t\t\t\t\t최적으로 배합하고, 효과적으로 피부에 전달합니다. "", ' 쇼케이스만의 특별한 혜택 09.25 - 26 Benefit.01 2,000원 할인 쿠폰(APP) \t\t\t\t\t3만원 이상 구매 시 \t\t\t\t\t사용기한 : 23.09.25 - 09.26 Benefit.02 쇼케이스 대상 제품 구입 시 레티놀 크림 3ml & 펩타이드 세럼 미니 30ml 증정 \t\t\t\t\t- 대상제품 : 더 6 펩타이드 세럼, 더 나이아신아마이드 15 세럼, 더 비타민C 23 세럼, 더 레티놀 0.1 크림 \t\t\t\t\t- ID당 1회, 선착순 증정 Benefit.03 코스알엑스 BEST & NEW 최대 75% 할인 EVENT 쇼케이스 기간 내 더 6 펩타이드 부스터 세럼을 \t\t\t\t\t\t구매하신 후 후기를 남겨주세요. \t\t\t\t\t\t2,000분에게 올리브영 기프트카드를 드립니다. \t\t\t\t\t올리브영 기프트카드 5,000원 - 후기 작성 후 이벤트 응모 필수 \t\t\t\t\t- 이벤트 내용은 제품 상세페이지에서 확인하세요. ', '쿠폰 다운 받기', '꼭 알아두세요', ' MY SLOW-AGING DIARY. 23/09/25 MY NEW SERUM 피부에서 흐르는 시간이 느껴질 때가 있죠. \t\t\t\t세안 후 뭘 발라도 탄력이 예전 같지 않고, \t\t\t\t떨어진 피부 컨디션으로 결도 거칠어졌다면 \t\t\t\t슬로우에이징을 시작할 차례입니다. \t\t\t\t시간을 돌리는 건 불가능하더라도 \t\t\t\t지금의 아름다움을 오래 유지해봐요. ', ' BE SIMPLE 어렵게 생각할 필요 없어요. \t\t\t\t기능성 제품 초보자라도 괜찮습니다. \t\t\t\t기능도, 성분도 신경 쓰지 말고 \t\t\t\t처음은 심플하게 시작해 봐요. 평소의 스킨케어 루틴에 ‘더 6 펩타이드 스킨 \t\t\t\t부스터 세럼’을 더하기만 하면 끝. \t\t\t\t각기 다른 6가지 펩타이드가 탄력부터 모공까지 \t\t\t\t다양한 피부 고민을 케어하고, \t\t\t\t다음 제품의 흡수력은 더 높여줄 거예요. CHECKLIST 끈적임 없이 쏙 스며드는 흡수력 \t\t\t\t\t기능성 제품은 무겁고 끈적일 거란 걱정, \t\t\t\t\t\t잠시 내려두셔도 좋아요. \t\t\t\t\t\t더 6 펩타이드 스킨 부스터 세럼은 \t\t\t\t\t\t워터베이스로 끈적임없이 빠르게 스며들죠. \t\t\t\t\t\t유달리 건조한 날에는 두세 번 레이어링하며 \t\t\t\t\t\t수분을 촘촘하게 더해보세요. 심플한 사용법 \t\t\t\t\t얼마나 발라야할지, 언제 사용해야 할지 \t\t\t\t\t\t하나하나 챙기지 않아도 돼요. \t\t\t\t\t\t아침과 밤 세안 후 스킨케어 첫 단계에 \t\t\t\t\t\t사용하며 피부의 결을 탄탄하게 채울 수 있어요. 매일 사용해도 부담없는 용량 \t\t\t\t\t150ml 대용량이라 마음의 부담은 없고 \t\t\t\t\t\t활용도는 높였어요. \t\t\t\t\t\t마스크팩을 붙이기 전 사용하면 \t\t\t\t\t\t밀착력이 더 좋아지고요. \t\t\t\t\t\t펌프 형태의 용기로 손에 덜거나 \t\t\t\t\t\t화장솜에 적시기도 편해요. ', '더보기 ', '더보기 ', '더보기 ', '코스알엑스 더 6 펩타이드 스킨 부스터 세럼 상품보기', ' 코스알엑스 더 6 펩타이드 스킨 부스터 세럼 23,000원 30% 16,100원 ', '코스알엑스 더 6 펩타이드 스킨 부스터 세럼 상품보기', '코스알엑스 더 6 펩타이드 스킨 부스터 세럼 장바구니 담기', ' Synergy UP 더 6 펩타이드 스킨 부스터 세럼은 \t\t\t\t다른 고기능성 슬로우에이징 제품과 함께 \t\t\t\t사용할 때 더 빛을 발해요. \t\t\t\t수분감을 채우고, 결은 쫀쫀하게 잡아줘 \t\t\t\t다음 제품의 흡수력을 높여주거든요. ', '코스알엑스 더 나이아신아마이드 15 세럼 상품보기', ' #BE Calm 23/09/26 일교차가 크고 건조한 환절기에는 트러블이 \t\t\t\t생기기 쉽죠. 나이아신아마이드 세럼으로 \t\t\t\t피부 고민에 도움을 받아볼까요? \t\t\t\t더 나이아신아마이드 15 세럼이 \t\t\t\t과다한 피지와 유분, 안색까지 함께 케어해주니 \t\t\t\t피부 바탕을 탄탄하게 만들 수 있을 것 같아요. Today`s Routine 더 6 펩타이드 스킨 부스터세럼 \t\t\t\t\t→ 나이아신아마이드 15 세럼 Note 유달리 얼굴이 번들거리는 아침에 사용하니 \t\t\t\t\t메이크업이 덜 무너져요. \t\t\t\t\t대신 자외선 차단을 꼼꼼하게 할 것! ', '코스알엑스 더 비타민씨 23 세럼 상품보기', ' #BE bright 23/09/27 피곤함이 쌓여 유달리 안색이 칙칙한 날에는 \t\t\t\t피부에도 비타민이 필요해요. \t\t\t\t더 비타민C 23 세럼이 피부 톤과 광채를 개선하고, \t\t\t\t모공과 색소 케어에도 도움을 줄 거예요. \t\t\t\t고함량 비타민도 걱정 없어요. 펩타이드 세럼과 \t\t\t\t함께 사용하면 자극은 줄어들고, 시너지는 UP! Today`s Routine 더 6 펩타이드 스킨 부스터세럼 \t\t\t\t\t→ 더 비타민C 23 세럼 Note 고함량 비타민을 처음 사용해봐서 그런지 \t\t\t\t\t살짝 따끔했어요. 그래서 요즘엔 펩타이드 세럼을 \t\t\t\t\t두 번 이상 꼼꼼하게 레이어링하고 발라주는 중! ', '코스알엑스 더 레티놀 0.1 크림 상품보기', ' #BE Tight 23/09/28 모공 크기와 눈가의 미세한 주름이 눈에 \t\t\t\t잘 보이는 날에는 펩타이드에 레티놀까지 더해봐요. \t\t\t\t더 레티놀 0.1 크림은 모공 부피와 면적, \t\t\t\t깊이 개선에 모두 도움을 주고요. 펩타이드 세럼은 \t\t\t\t레티놀로 인한 자극감이나 건조함을 줄여 \t\t\t\t레티놀 초보자에게도 적합한 조합이에요. Today`s Routine 더 6 펩타이드 스킨 부스터세럼 \t\t\t\t\t\t→ 더 레티놀 0.1 크림 Note 유분기가 고민일 땐 나이아신아마이드, \t\t\t\t\t\t각질과 안색 케어가 고민인 날엔 \t\t\t\t\t\t비타민C 세럼과 함께 사용하니 시너지가 세 배! TIP # 비타민C와 레티놀은 빛과 열에 의해 \t\t\t\t쉽게 산화되는 성분이에요. \t\t\t\t개봉 후에는 냉장 보관하시길 추천해요. # 고기능성 제품 사용 다음 날은 자외선 차단이 필수! ', ' EDITOR 유승읍 MODEL 문지원 PHOTOGRAPHER 김민주 Film 할렉스 HAIR & MAKEUP 정지은 Styling 김예진 DESIGNER 최우람 ', '닫기']","['전체', 'NEW! 선런칭 펩타이드 세럼💜', '시너지 UP 짝꿍템💜', '코스알엑스 BEST 스킨케어💜', '코스알엑스 BEST 패드&마스크팩💜', '코스알엑스 BEST 클렌징💜', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102030033&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=쇼케이스 : 코스알엑스_유승읍&t_number=4
구달 흑당근 레티놀 라인 런칭! ✨,23.09.25,23.09.30,구달,"

구달
레티놀을 더한제주 흑당근으로탄력 지키기
최대 23%할인


",[' 구달 흑당근과 함께 일상 속 슬로우에이징! 한정기획 런칭 MAX23% 할인'],"['전체', '모공탄력, 흑당근!', '잡티이별, 청귤!', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102700106&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0904-0101_최아형&t_number=5
EVERY SUMMER AFTER💙,none,none,브랜드위크 플러스,"

브랜드위크 플러스
거친 피부결을다독이고촉촉하게 해요
최대 48% 할인


","[' Every Summer After   뜨거운 여름이 내게 남긴 피부 자극.   진정과 보습을 통해 효과적으로 피부를 진정시키는 방법,   지금 소개합니다.  ', 'BENEFIT', 'EDITORIAL', ' Coupon Benefit 01 브랜드위크 행사 기간 중 3만 원 이상/5만 원 이상 구매 시 사용 가능한 할인 쿠폰을 드립니다. 라로슈포제 장바구니 쿠폰 10%     APP 3만 원 이상 구매 시 최대 5천 원 할인     행사기간 : 2023. 9. 25 ~ 9. 30     라로슈포제 장바구니 쿠폰 15%     APP 5만 원 이상 구매 시 최대 1만 원 할인     행사기간 : 2023. 9. 25 ~ 9. 30     ', '라로슈포제 장바구니 쿠폰 10%', '라로슈포제 장바구니 쿠폰 15%', '꼭 알아두세요', ' Free Gift Benefit 02 브랜드위크 행사 기간 중 5만 원 이상 구매 시 증정품을 드립니다. 라로슈포제 헤어 밴드 200개 한정    5만 원 이상 구매 시 추첨을 통해 헤어 밴드를 선물로 드립니다.    라로슈포제 베스트 샘플 키트 200개 한정    5만 원 이상 구매 시 추첨을 통해 베스트 샘플 키트를 선물로 드립니다.    (똘러리앙 토너 15ml*2개, 똘러리앙 포밍클렌저 15ml*2개,에빠끌라 세럼 3ml*2개) ', ' Up to 48% Benefit 03 브랜드위크 행사 기간 중 라로슈포제 제품을 최대 48% 할인된 가격으로 만날 수 있습니다. ', '라로슈포제 히알루 B5 세럼 30ml 기획(+세럼 1.5ml+똘러리앙로션 15ml)', '라로슈포제 시카플라스트 밤 B5+100ml 기획(+시카밤 3ml*2개)', '라로슈포제 시카플라스트 크림 B5 100ml 기획(+시카 크림 15ml)', '라로슈포제 시카플라스트 크림 B5 100ml 기획(+시카 세럼 30ml)', ' 지난, 여름이 남긴 흔적 오랜만에 즐긴 여름 페스티벌과 피크닉, 즐긴 만큼 건조하고 자극된 피부. 중요한 건 진정, 피부 장벽 강화, 보습, 탄력. 뜨거운 열과 습도 때문에 피부는 수분을 뺏겨 거칠어졌어요. 지금 진정과 보습이 필요한 때. ', ' 첫번째, 진정과 피부 장벽 강화 그리고 보습    가장 먼저 메마른 피부를 수분으로 채워야 해요.    여기에 피부를 진정시키고 장벽을 강화하는    성분이 있는 제품이라면 더할 나위 없이 좋아요.       다음으로는 시카 밤을 바르는데,    자극된 피부 장벽을 강화하는데 매우 효과적이에요.    스킨케어의 기본인 피부 장벽 케어 효과가 느껴지는 기분.       이렇게 첫 단계,수분 장벽 케어 끝.    히알루 B5 세럼과 시카플라스트 밤 B5+    두 가지만 있다면 지친 피부에 생기를 줄 수 있어요.   ', '라로슈포제 시카플라스트 밤 B5+', '라로슈포제 히알루 B5 세럼', '라로슈포제 히알루 B5 세럼 30ml 기획(+세럼 1.5ml+똘러리앙 로션 15ml)', '장바구니 담기', '라로슈포제 시카플라스트 밤 B5+ 100ml 기획(+시카밤 3ml*2개)', '장바구니 담기', ' 두 번쨰, 수부 진정과 보습 그리고 탄력    진정과 피부 장벽 강화에서 더 나아가 보습,    탄력에 초점을 맞출게요.    아까 함께 바른 세럼을 한 번 더 발라    보습과 탄력 케어를 한 번에 해결해요.       바쁜 일상 속, 언제 보습과 탄력 그리고 주름 개선 케어를    다 따로 하나요? 여러 기능을 갖춘 시카 크림 하나만 있으면 끝.    피부에 편안하게 흡수되는 산뜻한 제형이에요.       히알루 B5 세럼과 시카플라스트 멀티 리페어 크림으로    마지막 보습 탄력 케어까지 마무리.    탄력으로 채우고 보습으로 덮어 지친 피부를 케어해요   ', '라로슈포제 시카플라스트 멀티 리페어 크림', '라로슈포제 히알루 B5 세럼', '라로슈포제 히알루 B5 세럼 30ml 기획(+세럼 1.5ml+똘러리앙 로션 15ml)', '장바구니 담기', '라로슈포제 시카플라스트 크림 B5 100ml 기획(+시카 크림 15ml)', '장바구니 담기', ' 즐거웠던 여름이 끝난 뒤 피부에 생긴 자극    ‘잘’ 놀았다고 인정이라도 받은 듯 피부에 생긴 자극,    ‘잘’ 관리하는 방법 다시 한 번 정리합니다.    피부 겉과 속 모두 수분으로 채우기 위해 보습 탄력 세럼을 발라요. 촉촉하고 탄탄한 피부 바탕을 완성할 수 있어요 세럼으로 촉촉해진 피부 위에 피부 장벽을 강화할 수 있도록 손상* 장벽 케어 시카 밤을 발라요. 지친 피부에 진정은 물론, 보습과 탄력까지 집중하고 싶다면 시카 멀티 리페어 크림을 발라요.     * 32-65세 여성 26명을 대상으로 피부 각질층에 손상 유발 후,     제품 도포 1시간 후 제품 도포 부위의 피부 장벽 수분 손실량을     무도포 부위와 비교하여 얻은 결과, 개인차 있을 수 있음     뜨거운 여름 놀이로 지친 피부, 라로슈포제로 다독여 보세요. ', ' EVENT    해당 기간에 라로슈포제 제품 5만 원 이상 구매 시    추첨을 통해 선물을 드립니다.    자세한 내용은 이벤트 페이지에서 확인하세요.    이벤트기간 2023.9.25 - 2023.9.30 이벤트경품 라로슈포제 헤어 밴드(200명), 라로슈포제 베스트 샘플 키트(200명) 응모기간 2023.9.25 - 2023.9.30 당첨자발표 2023.10.9 ', '이벤트 바로가기', 'BRAND SHOP 바로가기', '닫기', '닫기']","['전체', '수분탄력 채우고 진정보습 마무리🤍', '라로슈포제 BEST&NEW🤍', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103110008&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=브랜드위크 플러스 라로슈포제_한수연&t_number=6
카즈하P!CK🧡아도르 헤어 퍼퓸오일,23.09.25,23.09.30,아도르,"

아도르
찰랑이는머릿결에향기 한 스푼
~20%, 카즈하 에디션 증정


",['09.25-09.30 카즈하 PICK 아도르 퍼퓸헤어오일 #사라지지_않는_향기_윤기 #향수대신_헤어오일'],"['전체', '카즈하 포카 증정🤍퍼퓸헤어오일', '함께 쓰면 더 좋은 아도르 BEST✨', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102850117&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0904-3101_윤지은&t_number=7
"작고 간편하게,해피문데이 디지털탐폰",23.09.25,23.09.30,해피문데이,"

해피문데이
내 몸을 위해깐깐하게골랐어요
최대 20%할인


","['9.25-9.30 작다, 간편하다 디지털 탐폰 하다 최대 20% 할인']","['전체', 'NEW! 작고 간편하게, 디지털탐폰', '해피문데이 BEST', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102860091&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0904-5001_박수영&t_number=8
"파티온, 트러블 흔적 앰플 출시! 💚",23.09.25,23.09.30,파티온,"

파티온
피부 고민흔적도 없이깨끗하게
최대 30%할인


",[' NEW 진정부터 흔적까지 파티온 트러블 흔적 앰플 출시 파티온 장바구니 쿠폰 추가 할인'],"['전체', '노스카나인 트러블 ~30%', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102700107&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0904-0102_최아형&t_number=9
구효민 공동개발 듀이멜팅립스틱💗,23.09.25,23.09.30,하트퍼센트,"

하트퍼센트
슥-녹아드는탱글함
최대 20%할인


",[' 도트 온 무드 듀이 멜팅 립스틱 하트퍼센트 X 구효민 공동개발 맑고 투명한 글로시 립 끝판왕'],"['전체', '구효민 공동개발 듀이 립스틱✨', '오버립 치트키 하트퍼센트💖', '하트퍼센트 베이스 BEST✨']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750213&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0904-1004_하주영&t_number=10
