promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
👧 TEEN 기획전👦,none,none,1419 DAY,"

1419 DAY
올리브영 최초틴 멤버십오픈
TEEN키트 증정, 경품


","[' 올리브 HI-TEEN 멤버스 만 14- 19세 올리브라면 누.구.나 올리브영 최초 틴 멤버십 오픈! 매월 14~19일 특별한 혜택을 누려보세요. ', ' 올리브 Hi-TEEN MEMBERS 지금 바로 올리브영 app에서 확인해보세요! ']","['전체', '1419 추천템', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103650013&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1419 DAY_조홍주&t_number=1
💚헬시파인더💚,24.01.15,24.01.31,헬시파인더,"

헬시파인더
나에게 딱 맞는영양제로건강 관리해요
장바구니 쿠폰, 공유 이벤트


",[' 헬시파인더 나에게 딱 맞는 건강식품 찾기 올리브영 APP에서나에게 딱 맞는 건강식품을 찾아보세요! '],"['전체', '20대 이하 여성 인기상품💚', '30대 여성 인기상품💚', '40대 이상 여성 인기상품💚', '20대 이하 남성 인기상품💚', '30대 남성 인기상품💚', '40대 이상 남성 인기상품💚', '후기가 입증하는 리뷰 BEST 상품🤍']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103960001&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=헬시파인더_김서현&t_number=2
1월 올영픽🍒,none,none,올영PICK,"

올영PICK
올리브영이PICK한이 달의 브랜드
베스트 아이템 한정특가


",[' 올영PICK 1월 '],"['전체', '피부전문가 더마케어🧂', '새해니까 GLOW MAKE UP💗', '새해맞이 피부텐션 UP💦', '겨울보습 꽉 잡은 크림光✨', '늙지않는 두피 비결💫', '꿀잠자는 바디케어🌙', '새해 건강관리 시작💪', '보습&향기는 라부르켓🥀', '예민피부 RESET💙', 'MUST HAVE ITEM🎈', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103650001&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=MUSH HAVE ITEM 2차_조성은&t_number=3
성해은 PICK! 빼바 초코 프로틴바💗,24.01.15,24.01.21,빼바,"

빼바
노슈가프로틴바로걱정없이 즐겨요
5% 장바구니 쿠폰


",['1.15-1.21 당 걱정 없이 즐기는 노슈가 프로틴바! 성해은 PICK! 일주일 특가!'],"['전체', '성해은 PICK! 제로슈거 프로틴바💗', '임사랑PICK! 헬시플레이스💗', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102820218&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0103-4201_신상로그온_신상아&t_number=4
"슈퍼 보습캡슐, 에스트라",none,none,브랜드위크플러스,"

브랜드위크플러스
슈퍼 캡슐보습으로촉촉하게
아토베리어365 크림 20% 할인


","[' AESTURA SUPER CAPSULE BRAND WEEK PLUS UPGRADE 2024 CREATED BY OLIVE YOUNG MAGAZINE ', ' NEW   더 강력해진 2세대 캡슐보습   AESTURA   민감 피부를 위한 더마솔루션의 진화, 에스트라   UPGRADE. 2024 고밀도 세라마이드로 더 강력해진 캡슐 보습.   2배 강한 장벽 보습으로 진화된 에스트라 ‘아토베리어365 크림’을 만나보세요. ', ' NEW ATOBARRIER365 CREAM 피부를 위한 진화된 더마솔루션을   제안하는 브랜드 ‘에스트라’   국민 장벽 크림으로 불리는 아토베리어365 크림이   한 층 더 강력한 보습으로 진화되었어요.   100만 개 고밀도 세라마이드 캡슐이 들어있는   2세대 캡슐 크림을 소개합니다. ', ' 01. BRAND COUPON 브랜드 위크 기간 중 에스트라 제품 5만 원 이상   구매 시 사용 가능한 5% 쿠폰을 드립니다. 에스트라 5%할인 장바구니 쿠폰 APP 5만원 이상 구매 시 최대 1만원 할인 사용기간 : 2024. 1. 15 ~ 2024. 1. 21 APP에서 다운로드하세요 ', '꼭 알아두세요', ' 02. SPECIAL GIFT 행사 기간 중 에스트라 브랜드 상품 구매 시    new 아토베리어365 크림(3ml)와 new 아토베리어365 로션(3ml)를 증정합니다. 행사 기간 중 에스트라 아토베리어365 크림 / 로션, 리제덤365 세럼 구매 시 리제덤 세럼(7ml)을 드립니다. 행사 기간 중 에스트라 브랜드 제품 3만원 이상 구매 시, new 아토베리어365 크림(30ml) 디럭스 샘플을 드립니다. ', ' AESTURA ATOBARRIER365 CREAM Moistur -izing 더 강력해진 2세대 캡슐 보습 차가운 날씨에 더욱 예민해진 피부. 민감 피부가 건조함을 느끼는 이유는 짧아지고 부족해진 세라마이드로 생긴 피부 장벽의 빈틈 때문이죠. ', ' 아토베리어365 크림 한 통에는   100만 개의 고밀도 세라마이드 캡슐이 들어있어요.   특허받은 캡슐 덕분에 피부 장벽 빈틈에   세라마이드가 오래 유지되는 것이 장점! ', '캡슐 잔존력 확인하기', ' CERAMIDE 피부 자극지수는 0.00. 장벽 빈틈을 채우는 고밀도*    세라마이드 보습 캡슐로 빈틈없는 장벽 보습을 경험하세요. * 기존 대비 15% 향상 ', '에스트라 new 아토베리어 365 크림 80ml', ' 에스트라 new 아토베리어 365 크림 80ml 20% 33,000원 26,400원 ', '에스트라 new 아토베리어 365 크림 80ml', '장바구니 담기', ' Strengthen -jng 120시간 보습 장벽 ', ' 120h Moisturizing 아토베리어365 크림은 꾸준히 바르면 보습량과    장벽 방어력을 키워주어 바를 수록 촉촉해지는    피부를 경험할 수 있어요. 실제 민감 피부를 대상으로    4주간의 극민감 테스트까지 완료하였고    피부 민감도가 51% 개선된 결과도 확인했어요. ', '장기 사용 시 피부 변화 확인하기', '피부 안전성 테스트 확인하기', ' AESTURA ATOBARRIER365 LOTION 장벽 로션 ', ' Lightness 보습력은 좋지만 산뜻한 마무리감을    원한다면 보습 장벽 로션을 추천!    가볍게 발리면서 빠르게 흡수되어 깊은 보습까지    촉촉하게 케어해줘요. 푸석푸석한 피부가 고민이라면,    건조로 인한 각질과 거칠어진 피부까지    한 번에 관리해 보세요. ', '에스트라 new 아토베리어 365 로션 150ml', '건조로 인한 각질 & 피부 결 개선 확인', ' 에스트라 new 아토베리어 365 로션 150ml 20% 33,000원 26,400원 ', '에스트라 new 아토베리어 365 로션 150ml', '장바구니 담기', ' AESTURA 2세대 아토베리어365의 더 강력해진 캡슐 보습을 경험해 보세요! ', ' AESTURA SUPER CAPSULE BRAND WEEK ATOBARRIER365 CREAM ', 'BRAND SHOP 보러가기', ' CREATED BY OLIVEYOUNG MAGAZINE Editor 이주은 Model 권수희 Stylist 박이화 Photographer 서원기 Hair & Make up 유은주 Designer 최우람 ', '닫기', '닫기', '닫기', '닫기', '닫기']","['전체', '슈퍼 보습 듀오✨', '에스트라 베스트셀러 할인', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103110014&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0103-0503_브랜드위크_유선경&t_number=5
점보시카밤 한국 단독 출시! ✨,24.01.15,24.01.21,라로슈포제,"

라로슈포제
전세계 최초로선보이는점보 시카밤
한국 단독 200ml 론칭


",[' 전세계 최초 한국단독 시카밤 200ml 출시 한국단독 출시 기념 브랜드 최대 31% 할인'],"['전체', '슈퍼점보 #인생시카🌿', '라로슈포제 BEST ✨', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103930006&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0103-0501_메인A_유선경&t_number=6
글로우 립 틴트 & 글레이즈 스틱,none,none,웨이크메이크,"

웨이크메이크
자꾸만바르고 싶은남다른 반짝임
최대 20%할인


",['1.15-1.21 WAKEMAKE 글로우 젤 틴트 & 스틱 구매 행사 #2개 이상 구매 시 #미니 틴트 증정 #글로우'],"['전체', '듀이 젤 글레이즈 & 글로우 틴트', '베이스 & 아이 메이크업 필구템!', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103990004&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=13-5017_메인B_김희연&t_number=7
상쾌한 덴티스테로 새해맞이 치약선물,24.01.15,24.01.22,덴티스테 ,"

덴티스테 
상쾌한새해를 위한치약 선물
최대 40%할인, 장바구니 쿠폰


",['2024 새해맞이 구강용품 선물하기 '],"['전체', '덴티스테 치약 선물 BEST 💚', '구강스프레이 BEST 💚', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104090005&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0103-5102_이보미&t_number=8
입체볼륨광 3CE 샤인리플렉터✨,24.01.15,24.01.22,3CE,"

3CE
빛으로레이어링하는차르르 샤인립
폴딩미러, 미니틴트 증정


",[' 볼륨광택 레이어링 NEW 샤인 리플렉터 #3CE #샤인레이어링 #입체볼륨광'],"['전체', '3CE 립 NEW&BEST ✨', '3CE 아이 BEST ✨', '3CE 베이스 BEST ✨', '3CE 미용소품 BEST ✨', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810017&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0103-1004_하주영&t_number=9
아비브 부활초 탄력케어,24.01.15,24.01.22,아비브,"

아비브
부활초에서찾은깊은 보습력
최대 45%할인, 쿠폰


",[' Abib 내 첫 번째 슬로우에이징 아비브 부활초 탄력 케어'],"['전체', '첫 탄력케어는 아비브 부활초', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103890008&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=0103-0103_최아형&t_number=10
