promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
2023 올리브영 어워즈💚,none,none,올리브영 어워즈,"

올리브영 어워즈
올해 가장사랑받은아이템을 만나요
어워즈 수상상품 보러가기


","[' 일년동안 가장 사랑받은 올리브영 어워즈 수상상품을 만나보세요! THE AWARDS WINNERS \t\t\t\t자세한 내용은 APP에서 확인 해보세요. \t\t\t ', ' BOUNDLESS 올리브영이 제안하는 2024 뷰티&헬스 트렌드 키워드 \t\t\t\t자세한 내용은 APP에서 확인 해보세요. \t\t\t ']","['전체', '어워즈 수상상품 더 보기💚', '올리브 키트 상품 더 보기', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102910019&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=어워즈_수상상품 큐레이션_정선일&t_number=1
🎄홀리데이기프트🎁,none,none,홀리데이 기프트,"

홀리데이 기프트
홀리데이 기프트스페셜혜택
최대 50%할인, 장바구니 쿠폰


","[' 홀리데이 기프트 이벤트 기간 : 12월 11일 ~ 12월 27일 ', ' 지금 바로 올리브영 APP에서 확인해보세요! ']","['전체', '럭셔리 한정기획⛄', '럭셔리 향기ITEM🌼', '럭셔리 컬러뷰티💄']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102890004&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=홀리데이 기프트_정선일&t_number=3
12월 올영pick,none,none,올영PICK,"

올영PICK
올리브영이PICK한이 달의 브랜드
베스트 아이템 한정특가


",[' 올영p!ck 12월 \t\t\t\t최대 50% 한정특가 \t\t\t\t올리브영 APP과 매장에서 만나보세요! \t\t\t '],"['전체', '1등스킨케어🧡', '위대한색조💛', '헤어바디 BEST ITEM💚', '건강한연말파티💙', '럭셔리&향수💜', '기초 참!잘썼템🤍', '뷰티 연말정산💞', '더 건강한 내일💕', ""W CARE & MEN's CARE💗"", '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102910013&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=올영픽_정선일&t_number=4
오딧세이 GIFT SET 기획!,23.12.07,23.12.18,오딧세이,"

오딧세이
감각적인그에게 촉촉함을선물해요
최대 23%할인


",[' 이진욱이 전하는 감각적인 남성 스킨케어 오딧세이 CHAPTER V 신상 기획전'],"['전체', '오딧세이 GIFT SET!', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102710094&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1202-2001_신상로그온_박선정&t_number=5
"엔하이픈 P!ck, 닥터자르트",23.12.11,23.12.18,닥터자르트,"

닥터자르트
시카의깊은 진정이필요한 계절
엔하이픈 포카증정


","[' 엔하이픈과 함께 시카페어로 리페어 하세요. 단 7일, 특별한 혜택']","['전체', '📌엔하이픈 포토네컷 혜택 상품', '📌닥터자르트 더 알아가기', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102700137&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1202-0103_브랜드위크_최아형&t_number=6
새롭고 강력해진 비비랩💖,23.12.11,23.12.17,비비랩,"

비비랩
하루 한 포로콜라겐생기 충전
올리브영 단독 기획


",['12.11-12.17 이효리 X BB LAB 저분자 콜라겐 S #올영단독기획 #한/정/수/량'],"['전체', '어워즈 수상템', 'NEW BB LAB', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102830127&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1202-4003_메인A_김진주&t_number=7
마녀공장 올리브영 어워즈 5년 수상!,23.12.07,23.12.24,마녀공장,"

마녀공장
매년사랑받는이유가 있어요
최대 44%할인


",[' 3년 연속 올리브영 1위 퓨어 클렌징 오일 #마녀공장 온라인 단독 최대혜택'],"['전체', '마녀공장 BEST만 모아!', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102730104&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1202-0201_메인B_윤다슬&t_number=8
고민없이 선물고르기🧡,23.12.11,23.12.17,연말 선물 추천,"

연말 선물 추천
맛있는연말 선물어때요?
최대 35%할인


",[' 올리브영에서 준비해봐요 마음을 담은 연말 선물 고민없는 식품선물 UP TO 35%'],"['전체', '어드벤트 캘린더', 'MD추천, 실패없는 식품선물', '비타민 팡 과일선물', '연말강추 애사비 기프트', '홈카페 선물세트', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102820207&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1202-4206_윤하희&t_number=9
패드근본 메디힐💦,23.12.11,23.12.18,메디힐,"

메디힐
패드 하나로피부 고민해결해요
최대 50%할인


",[' 올리브영 어워즈 수상! 메디힐 베스트 기획 수상 기념 단독 증정 기획'],"['전체', '메디힐 BEST 시트팩 대전🏆', '메디힐 BEST 패드 결산✅', '메디힐 시트팩 쟁임템🙌', '메디힐 라이징 코팩&패치 모음✨', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102720121&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1202-0301_정유빈&t_number=10
"데일리 퍼퓸 핸드크림, W.DRESSROOM🤍",23.12.11,23.12.18,더블유드레스룸,"

더블유드레스룸
포근함을손에발라요
최대 42%할인


",['12.11-12.18 에이프릴코튼 핸드크림 한정판 단독 듀오세트 출시 어워즈 3년 연속 수상 기념 추가 할인'],"['전체', '더블유드레스룸 BEST🤍', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102800142&trackingCd=Home_Planshop1_11_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1202-3005_서지민&t_number=11
포근하고 따뜻한 꿀잠루틴 만들기 ,23.12.11,23.12.18,수면 아이템,"

수면 아이템
나만의꿀잠 공간만들기
최대 24%할인


",[' 포근하게 잠드는 꿀잠루틴 만들기 '],"['전체', '아늑한 잠자리 준비하기', '잠자리에 편안한 향기 더하기', '무드등&가습기로 습도 맞추기', '안대로 따뜻하고 포근한 밤🌛💤', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102870151&trackingCd=Home_Planshop1_12_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1202-5103_이보미&t_number=12
"어워즈 연속 수상, 클린 기획전",23.12.11,23.12.18,클린,"

클린
추울수록생각나는향기
최대 36%할인


",['올리브영 어워즈 연속 수상 클린 향수 기획전 올영 단독 기획 & 추가할인 '],"['전체', '[어워즈 수상]클린 웜코튼', '[어워즈 2위 수상] 실패 없는 클린 기획', '데일리 향수 맛집, 클린 시리즈', '한층 더 깨끗한 향, 클린 리저브', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102810095&trackingCd=Home_Planshop1_13_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1202-2202_이주영&t_number=13
필리밀리 어워즈 & 베스트 💙,none,none,필리밀리,"

필리밀리
마법같은메이크업의비밀
시크릿쥬쥬 콜라보 출시


",[' 시크릿쥬쥬 콜라보 출시 & 어워즈 기획 #아이브러시 #히팅뷰러 #프로컬렉션'],"['전체', '필리밀리 2023 어워즈 🎉🎊', '아차! 싶을때 필요한 미용소품✨', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102950032&trackingCd=Home_Planshop1_14_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=122-5016_김희연&t_number=14
