promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
5월 올리브 데이,24.05.25,24.05.27,올리브 데이,"

올리브 데이
단 3일간만나는올리브 멤버스
등급별 쿠폰 혜택을 만나보세요


","[' 올리브 멤버스를 위한 OLIVE DAY 5.25(토)~5.27(월)', ' 올리브 멤버스 등급별 혜택! 4만원 이상 구매시, 최대 2만원 할인 GOLD OLIVE 15% BLACK OLIVE 12% 3만원 이상 구매시 GREEN OLIVE 10%, 최대 2만원 할인 PINK OLIVE 3천원 할인 BABY OLIVE 2천원 할인 BABY OLIVE 등급의 경우 5/23(목)까지 신규 가입한 고객 한정 쿠폰 발급 쿠폰은 자동발급 되었어요 ']","['전체', 'Luxe Edit 숨37✨', 'W CARE DAY🌷', '올리브 특가🎁']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104140001&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=올리브 데이&t_number=1
선물하기 With 프리미엄🧡,24.05.20,24.05.27,선물하기 좋은날,"

선물하기 좋은날
선물 쿠폰으로 소중한마음을 전해요
추천 기프트까지 만나보기


","[' 올영세일 선물하기 with premium 5월 20일(월) ~ 5월 27일(월)', ' 특별함의 시작, 럭셔리 선물하기 3천원 할인선물쿠폰 선물하기 쿠폰 3,000원 APP 4만원 이상 선물하기 전용 행사기간 : 24년 5월 20일 ~ 24년 5월 27일 tip장바구니에서 묶음 선물 해보세요! APP에서 발급 받으세요! ']","['전체', '프리미엄 BEST 💙', '정성 넘치는 선물 포장 💕', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104110019&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=프리미엄 선물하기&t_number=2
5월 올영픽,none,none,올영PICK,"

올영PICK
올리브영이PICK한이 달의 브랜드
베스트 아이템 한정특가


",[' 올영PICK 5월 올리브영 APP과 매장에서 만나보세요! '],"['전체', '데일리 헬시 라이프💪', '올리브영 슬로우에이징✨', '당신의 건강선물 PICK💙', '스타일링의 완벽한 정석🎀', '색조 에디션 모음ZIP❤️', '확실한 표적케어, 바이오힐보💜', 'New Scent, New Me🍃', '맨즈뷰티 Trend&New🖤', '여름 바디 피부 진정💚', '숨37 슬로우에이징 기프트💛', 'BE MY ROSE 무지개멘션🌷', '올리브 키트 상품 특가로 만나기👑', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103650005&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=올영픽&t_number=3
아이오페 썬케어 NEW 런칭✨,24.05.27,24.05.30,아이오페,"

아이오페
선크림 하나로안티에이징효과까지
신상 선케어 특가


","[' 선케어는 아이오페, 에이징 케어 선크림 올리브영 단독 기획세트 + 레티놀 세럼 증정']","['전체', '아이오페 썬케어✨', '아이오페 스킨케어💕', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103910030&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=썬케어-504-3_신상로그온_신상아/최다정&t_number=4
리쥬란 고민별 슬로우에이징 케어,24.05.27,24.05.30,리쥬란,"

리쥬란
피부도늘어지는 계절대비하기
광노화/턴오버 추천템


","["" 탄력부터 광노화케어까지 고민별 슬로우에이징 피부 '속'부터 차오르는 리쥬란 코스메틱""]","['전체', '2주 슬로우에이징 솔루션', '일상 속 광노화 케어', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103930053&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=더모-504-1_브랜드위크_김가은/이지은&t_number=5
성분에디터X양파쿵야 키링 증정,24.05.27,24.05.30,성분에디터,"

성분에디터
가로세로멜라닌 모공까지한 번에
쿵야 키링 3종 랜덤 증정


",['모공 1등 성분에디터 쿵야 키링 랜덤 증정 성분에디터 X 쿵야레스토랑즈 콜라보 '],"['전체', '모공천재 그린토마토', '잡티에 진심 머루포도', '블랙헤드 멜팅 패드', '클렌징도 성분에디터', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103890061&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=스킨케어-504-2_메인A_김소현&t_number=6
레오제이 PICK! 에그시카패드 런칭,24.05.20,24.05.30,투쿨포스쿨,"

투쿨포스쿨
패드 하나로피부 진정부터영양까지
에그시카 앰플 패드 할인, 증정


",[' 레오제이 PICK! 극적 부활템 촉촉밀착 자석패드 올리브영 기프트카드 100% 증정'],"['전체', '자석처럼 착! 투쿨포스쿨 에그 시리즈', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103900066&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=마스크팩-504-6_정유빈/김진영&t_number=8
4세대 아이돌 메이크업 따라하기✨,24.05.27,24.05.31,베이스 트렌드,"

베이스 트렌드
4세대아이돌의메이크업 비결
트렌드 아이템 알아보기


",[' 4세대 아이돌 메이크업 알려줄게! 트렌디한 제품들로 아이돌 메이크업 완성'],"['전체', '속광 블러셔💘', '하이라이터💘', '쉐딩💘', '립글로스💘', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810137&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-504-8_하주영/김예은&t_number=9
60년 보국과 여름준비🌌,none,none,보국,"

보국
올여름무더위는잊어요
여름 아이템 할인


",['05.20-05.31 보국의 새로운 여름바람 Hi Summer! 기획전 여름 필수템 장만의 기회!'],"['전체', '써큘레이터&선풍기', '제습기', '주방가전']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103720086&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=잡화-504-1_최고은/김서영&t_number=10
ELCA 기프트 프로모션✨,none,none,ELCA,"

ELCA
특별하게메이크업하고싶은 날
전브랜드 20%할인


",['ELCA 기프트 프로모션 전브랜드 20% 할인과 증정혜택까지! '],"['전체', '에스티로더 💗', '크리니크 💗', '맥 💗', '바비브라운 💗', '아베다 💗', '랩 시리즈 💗', '달팡 💗']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103880057&trackingCd=Home_Planshop1_11_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=프리미엄-504-1_이유연/최주희&t_number=11
