promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
11월 올리브 데이,none,none,올리브 데이,"

올리브 데이
단 3일간만나는올리브 멤버스
등급별 쿠폰 혜택을 만나보세요


","[' 올리브 멤버스를 위한 OLIVE DAY 11.25~11.27 단 3일간! ', ' 올리브 멤버스 등급별 혜택! 4만원 이상 구매시, 최대 2만원 할인 GOLD OLIVE 15% BLACK OLIVE 12% GREEN OLIVE 10% 3만원 이상 구매시 PINK OLIVE 3천원 할인 BABY OLIVE 2천원 할인 BABY OLIVE 등급의 경우 11/23(목)까지 신규 가입한 고객 한정 쿠폰 발급 ']","['전체', '올리브 특가', 'W CARE DAY', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103100001&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=올리브데이_정선일&t_number=1
데이터로 추천하는💚헬시트렌드,none,none,헬시트렌드,"

헬시트렌드
요즘 사랑받는헬시 아이템을알려드려요
베스트아이템 확인하기


",[' 데이터로 추천하는 요즘 헬시 헬시트렌드 헬시랭킹부터 100% 당첨 이벤트까지 올리브영 APP에서 만나보세요! '],"['전체', '리뷰 BEST', '건강 루틴템', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103460003&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=헬시트렌드_김서현&t_number=2
컴포트웨어,23.11.20,23.11.26,컴포트웨어,"

컴포트웨어
편안한일상을 위한선택
최대 40%할인, 4천원 할인쿠폰


",[],"['전체', '🔥따뜻하게 겨울나기🔥', '상의', '하의', '세트', '리무브', '마른파이브', '베리시', '나른', '비브비브', '미언더', '바디코', '더잠', '오끌레르', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103460010&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=컴포트웨어3 _김서현&t_number=3
댄싱퀸 레드릭의 마이프레셔스,none,none,마이프레셔스,"

마이프레셔스
스우파2레드릭의진솔한 이야기
맥 립스틱 증정 댓글 이벤트


","[' MY PRECIOUS VOLUME.18 RED QUEEN Redric ', ' Spicy : [정열] 나를 나답게 만들어주는 것들. Q. 레드릭에게 레드란 댄서 한하은을 상징하는 컬러. \t\t\t\t\t\t\t\t레드는 정열, 열정, 신성이라는 뜻을 지니고 있어요. \t\t\t\t\t\t\t\t창작의 중심에 있는 뜨겁고 열정적인 저와 닮았다고 \t\t\t\t\t\t\t\t생각해요. 댄서 네임도 저의 상징 컬러 ‘레드’와 \t\t\t\t\t\t\t\t‘Life In Color’의 약자 L.I.C를 붙여 레드릭이 \t\t\t\t\t\t\t\t탄생하게 되었죠. 도전은 즐기는 것. ‘스우파2’ 출연 당시 안무 디렉터 일을 병행하면서 준비 \t\t\t\t\t\t\t\t하다 보니 매 순간이 도전이었어요. 후반 미션에서는 \t\t\t\t\t\t\t\t번 아웃이 올 만큼 모든 힘을 불태웠던 것 같아요. 다시 \t\t\t\t\t\t\t\t하라고 하면 못하겠지만 도전에 후회는 절대 안 해요. REDLIC STREET WOMEN FIGHTER MANNE QUEEN 실버 탑은 디젤, 플리츠 스커트는 2000아카이브, 슈즈는 슈콤마보니. RED LIP LOVER ‘스우파2’ 출연 당시 립스틱 정보를 물어보시는 분들이 \t\t\t\t\t\t\t\t많았는데요. 저의 시그니처라고 할 정도로 레드 립을 정말 사랑해요. \t\t\t\t\t\t\t\t맥 립스틱과 레드 틴트는 거의 매일 쓰는 조합입니다. 레드 립을 즐기는 레드릭의 애정템 두 가지. 살구빛의 립스틱 ‘#멀 잇 오버’를 베이스 \t\t\t\t\t\t\t\t컬러로 바른 후, 리퀴드 타입의 진한 레드 컬러 ‘#비셔스’를 덧바르면 자연스러우면서도 \t\t\t\t\t\t\t\t선명한 레드 립을 연출할 수 있다. ', 'MAC 맥 파우더 키스 립스틱 상품보기', 'MAC 락드 키스 잉크 24 아워 립컬러 10 color 상품보기', ' 나를 움직이는 원동력 ILLUSION : [열정] Q. 환상적인 무브의 비밀 처음 춤을 추게 된 계기는 영화 ＜스텝 업＞이었어요. \t\t\t\t\t\t\t\t영화를 보고 춤에 완전히 매료당했죠. \t\t\t\t\t\t\t\t자연스레 현대 무용을 시작면서 코레오그래피도 \t\t\t\t\t\t\t\t알게 되었어요. 학생 때 무용을 하면서 창작이라는 것을 \t\t\t\t\t\t\t\t금지 당했던 때가 있었어요. 정반대로 창작 그 자체인 \t\t\t\t\t\t\t\t코레오그래피를 배우면서 신선한 충격을 받았죠. \t\t\t\t\t\t\t\t‘너만의 것을 가져야지’라는 말이 저를 자극했고 저만의 \t\t\t\t\t\t\t\t스타일을 갖기 위해 노력했어요. 안무 창작에 대한 고민이 깊어질수록 다양한 장르를 \t\t\t\t\t\t\t\t소화해 봐야겠다는 욕심이 생겼어요. 안무가는 뮤즈의 \t\t\t\t\t\t\t\t색깔에 맞게 춤을 춰야 한다고 생각하거든요. 누구는 \t\t\t\t\t\t\t\t저만의 특징이 사라졌다고 말할 수 있지만 그게 저의 \t\t\t\t\t\t\t\t개성이에요. 사람에 따라, 트렌드에 따라 콘셉트을 \t\t\t\t\t\t\t\t바꾸면서 춤을 추는 게 코레오그래피만의 큰 매력이죠. \t\t\t\t\t\t\t\t저는 이 일이 너무 재밌어요. 원피스는 듀이듀이, 슈즈는 토즈, 톱, 레그워머는 스타일리스트 소장품. SELF CARE 무대에 맞춰 탈색과 진한 메이크업을 자주 하기 때문에 평소에 헤어, 피부관리는 필수예요 외출 전 레드릭의 건조한 탈색 모와 피부를 지켜주는 두 가지. \t\t\t\t\t\t\t\t수많은 헤어팩을 사용해 본 후 정착한 #피노 헤어팩. 꾸덕꾸덕한 제형에서 \t\t\t\t\t\t\t\t느껴지는 영양감과 짧은 방치 시간이 특징. #바비브라운 베이스는 건조하고 \t\t\t\t\t\t\t\t얇은 피부 위에 촉촉하게 붙어 메이크업이 뜨지 않게 도와준다. ', '피노 프리미엄 터치 헤어 마스크 230g 상품보기', '바비브라운 비타민 인리치드 페이스 베이스 상품보기', ' 깊고 넓은 감정의 바다 EUPHORIA : [신성] Q. 창작의 원천? F 모먼트! 저는 안무를 창작할 때 그날의 날씨에 영향을 받고 영화나 드라마 속 상황을 대입해요. \t\t\t\t\t\t\t\t제 안무에는 항상 감정과 서사가 녹여있죠. 저의 깊은 감정선과 공감을 \t\t\t\t\t\t\t\t토대로 하나의 포인트보다는 안무 전체의 그림에 신경을 써요. \t\t\t\t\t\t\t\t그래서 저에겐 안무의 처음과 끝이 가장 중요해요. 제가 창작하고 디렉한 무대를 보면 하나의 드라마를 본 듯 마음이 찡할 때가 있어요. \t\t\t\t\t\t\t\t앞에서는 티를 안 내지만 뒤에서 혼자 울곤 하죠. 본의 아니게 울보로 알려졌지만 남들보다 넓은 감정과 공감의 폭 덕분에 다양한 곳에서 영감을 받죠. \t\t\t\t\t\t\t\t춤으로 이야기를 표현할 수 있는 큰 장점이라 생각해요. 제가 춤을 추기 시작하면서 만든 버킷리스트가 있는데 너무 감사하게도 현재 다 이루었더라고요. \t\t\t\t\t\t\t\t여기서 만족하지 않고 제2의 버킷리스트를 채워보려고요. \t\t\t\t\t\t\t\t댄서 레드릭, 인간 한하은으로서 보여드리고 싶은 모습이 많기 때문에 새로운 도전을 계속할 거예요. \t\t\t\t\t\t\t\t앞으로 더 기대해 주세요. 상의와 팬츠는 스쿠읏, 슈즈는 슈콤마보니, 링은 스타일리스트 소장품. ', ' MEMO-RY 그날의 상황과 감정, 그리고 사람을 향으로 기억해요. 마찬가지로 저도 사람들에게 향으로 기억되고 싶죠. 레드릭이 지나간 자리는 모두 알 정도로 레드릭 향기엔 힘이 있다. \t\t\t\t\t\t\t은은한 꽃 향의 #조말론 피그 앤 로터스와 포근한 머스크 향의 \t\t\t\t\t\t\t#딥디크 쁠레르 드뽀를 레이어링하면 기억에 남는 일명 “레드릭 향”이 완성된다. ', ' CREATED BY OLIVEYOUNG MAGAZINE Editor 이주은, 신혜정 Videographer 허현 Hair 임안나 Stylist 현국선 Photographer 류경윤 Model 레드릭 Makeup 김부성 Designer 최우람 ']","['전체', '레드릭의 보물템', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102330018&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=마이프레셔스 18 레드릭편_이주은&t_number=4
에스쁘아 BEST 메이크업템!,23.11.20,23.11.26,에스쁘아,"

에스쁘아
어디서든도구없이슥-
최대 21%할인


",[' espori 어디서든 도구없이 슥- NEW 플루이드 랩탑 파우치 증정'],"['전체', '💖베이스💖', '💖아이💖', '💖립💖']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750256&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1104-1001_신상로그온_권세희&t_number=5
가려움 고민엔 일리윤 레드이치💖,23.11.20,23.11.26,일리윤,"

일리윤
바디 피부도 민감성 케어가필요할때
최대 37%할인


",['11.20-11.26 화해 1위 / 평점 4.9 극민감피부 극찬템 일리윤 7일특가 & 단독증정'],"['전체', '💖일리윤 레드이치💖', '💙착붙보습 세라아토💙', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102800133&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1104-3001_브랜드위크_서지민&t_number=6
겨울보습 = 에스트라 ⛄,23.11.20,23.11.26,에스트라,"

에스트라
찬 바람 불면다시 찾는 장벽 크림
최대 25%할인


",[' AESTURA 에스트라 BEST 최대 25% 할인'],"['전체', '겨울 보습 필수템 아토베리어💙', '진정한 진정엔 에이시카💚', '리제덤으로 모공탄력 끌올💜']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102790145&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1104-0501_메인A_유선경&t_number=7
💧수분&영양 공급을 한번에!,23.11.20,23.11.26,모로칸오일,"

모로칸오일
아시아인두피에 맞춘수분 케어
신상품 10%할인 및 증정


",[' 모로칸오일 신상품 런칭 단독 이벤트 신상풒ㅁ 10% 할인 + 전상품 증정 혜택'],"['전체', '💧수분&영양 공급을 한번에', '💧모로칸오일 상품 바로보기', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102780138&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1104-2101_메인B_황하영&t_number=8
❤하루하루 스윗한 연말❤,23.11.20,23.11.29,어드벤트 캘린더,"

어드벤트 캘린더
매일 새로운달콤함을만나보세요
최대 25%할인


",[' 달콤한 하루하루 연말에도 당충전 UP 2024 SPECIAL CALENDAR'],"['전체', '어드밴트 캘린더', '케이크/디저트/기프트', '사탕/초콜릿/젤리']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102820197&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1104-4207_윤하희&t_number=9
💚누즈 NEW 무스라인💚,23.11.20,23.11.29,누즈,"

누즈
포근히감싸는무스 텍스처
최대 15%할인


",[' 편안하게 퍼지는 무스 텍스처 누즈 무스 라인 단독 런칭 전 제품 15% + 올영 단독 증정품'],"['전체', '편안하게 퍼지는 무스라인🤍', '누구나 쿨-하게 누즈💜', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750261&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=1104-1006_하주영&t_number=10
