promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
올리브영에서 인생내컬을 찾아봐!,23.04.01,23.04.30,컬러 올 레디,"

컬러 올 레디
올영에서 나의 인생 컬러찾아요
제품 구매하고 아이패드 받기


","[' COLOR ALL READY ', ' LOOK BOOK 인.생.내.컬 ', ' EVENT ALL READY 득템 찬스 올 레디! 기획전 상품 1개 이상 구매하고 응모하면 경품 득템 찬스! 아이패드 10세대(64G) 1명 올리브영 기프트카드 3만원권 30명 ', ' 지금 바로 매장과 APP에서 인.생.내.컬을 만나보세요! ']","['전체', '웜쿨대전💕', 'Color All Ready🌈', 'Make up All Ready✨', 'Nail All Ready💅', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103190001&trackingCd=Home_Planshop1_1_PROD
🌸APP뿐 페스티벌🌸,23.04.17,23.04.30,APP뿐 페스티벌,"

APP뿐 페스티벌
기다리던축제의시작
매장 쿠폰, 100% 증정 경품


",[],[],https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103200001&trackingCd=Home_Planshop1_2_PROD
"봄맞이 클렌즈, 그린몬스터",23.04.17,23.04.23,그린몬스터,"

그린몬스터
가벼운몸을 위한간편한 한 병
최대 46%할인


",['04.17-04.23 그린몬스터 스프링 페스타 단독 기획세트 & 추가 증정 최대 46% 세일'],"['전체', '봄맞이 클렌즈 주스/차🍹', '데일리 이너뷰티✨', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102820077&trackingCd=Home_Planshop1_3_PROD
"아이소이 브랜드위크, 혜택 팡팡!",23.04.17,23.04.27,아이소이,"

아이소이
잡티가신경쓰일 때늘 찾게 돼요
최대 54%할인


",[' 한 병을 써도 1등으로 아이소이 브랜드위크 UP TO 54%'],"['전체', '잡티케어✨', '수분케어💦', '진정케어🍀', '다른 상품 더보기→', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102700046&trackingCd=Home_Planshop1_4_PROD
주연 P!CK💗민감 두피엔 클로란,23.04.17,23.04.24,클로란,"

클로란
피오니 향기가두피를진정시켜요
~46%, 더보이즈 주연 포카증정


",[' 건조하고 가려운 두피 피오니로 진정해주연 추가 할인 & 주연 포토카드 증정'],"['전체', '주연PICK💗민감두피엔 피오니', '지성두피를 위한 아쿠아민트', '퀴닌&갈랑가&시트러스']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102850048&trackingCd=Home_Planshop1_5_PROD
롬앤 착붙 메이크업💓,23.04.10,23.04.30,롬앤,"

롬앤
봄의생기를발라요
최대 31%할인, 쿠폰


",[' rom&nd my new BARE 과일 속살에서 찾은 웜톤 무드'],"['전체', '🍑올영PICK! 롬앤 과즙 웜톤템🍑', '🍑모두가 사랑하는 롬앤 BEST🍑', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750076&trackingCd=Home_Planshop1_6_PROD
헤라의 SPRING LOOK💗,23.04.17,23.04.24,헤라,"

헤라
시간이 흘러도결점 없는피부
최대 15%할인


","[' SPRING LOOK TUTORIAL 루틴까지 완벽하게, 헤라 센슈얼 스프링 룩']","['전체', '🖤헤라 BEST 15% 할인+증정🖤', '🤍헤라 전 품목 할인🤍', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102780043&trackingCd=Home_Planshop1_7_PROD
💚아임프롬 민감초 라인 런칭💚,23.04.17,23.04.23,아임프롬,"

아임프롬
민감초에서찾은 민감 피부 해답
최대 32%할인


","[' 아임프롬 리코리스 민감초 런칭 기념 단 7일 간, 역대급 혜택']","['전체', '💚아임프롬 민감초 라인 런칭💚', '👀워시오프팩 맛집, 아임프롬🛒', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102720048&trackingCd=Home_Planshop1_8_PROD
슬기로운 생활을 만드는 생활공작소,23.04.17,23.04.24,생활공작소,"

생활공작소
툭 둬도인테리어와잘 어울려요
최대 37%할인


",[],"['전체', '4/17일 오늘의특가', '세제&주방용품', '청소용품', '위생용품', '세탁용품', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102840057&trackingCd=Home_Planshop1_9_PROD
걱정없는 치약💚티타드,23.04.17,23.04.24,티타드,"

티타드
다음날아침까지개운해요
최대 28%할인


",['04.17-04.24 올리브영 입점 기념 티타드 단독 혜택 티타드 3만원 이상 구매시 추가할인!'],"['전체', '티타드🤍', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102870051&trackingCd=Home_Planshop1_10_PROD
