promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
8월 올리브 데이,24.08.25,24.08.27,올리브 데이,"

올리브 데이
단 3일간만나는올리브 멤버스
등급별 쿠폰 혜택


","[' 올리브 멤버스를 위한 OLIVE DAY 8.25(일)~8.27(화), 단 3일간 ', ' 올리브 멤버스 등급별 혜택! 4만원 이상 구매 시, 최대 2만원 할인 GOLD OLIVE 15% 할인 BLACK OLIVE 12% 할인 3만원 이상 구매 시 GREEN OLIVE 10%, 최대 2만원 할인 PINK OLIVE 3천원 할인 BABY OLIVE 2천원 할인 BABY OLIVE 등급의 경우 8/22(목)까지 신규 가입한 고객 한정 쿠폰 발급 쿠폰은 자동발급 되었어요 ']","['전체', 'Luxe Edit', '구강케어데이', '올리브 특가']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104140001&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=올리브데이_권서희&t_number=1
*헬스plus 8월FOCUS*,none,none,헬스+,"

헬스+
열대야도이겨내는헬스템 찾아요
헬스+ 전용 10% 장바구니 쿠폰


",[' 헬스 FOCUS '],"['전체', '꿀잠보장 슬립케어', '여름에도 수분충전!', '그날도 산뜻하게💌', '건강식품 특가', '푸드 특가', '구강용품 특가', '헬스건강용품 특가', '여성위생용품 특가', '컴포트웨어 특가', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103960029&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=(PC)헬스전환_헬스FOCUS&t_number=2
8월 올영픽,none,none,올영PICK,"

올영PICK
올리브영이PICK한이 달의 브랜드
BEST 아이템 특가


",[' 올영PICK 8월 올리브영 APP과 매장에서 만나보세요! '],"['전체', '다정력 탐구 생활 💚', 'Every W CARE in Oliveyoung ❤', '여름 피부 3대 고민 해결 💥', '자외선 잡는 여름 진정 케어 🌱', 'Summer Makeup Essentials 🌟', 'NEW SUMMER HAIR ⛱', '여름철 당당 매끈 피부 🌞', '트렌드 급부상 브랜드 🌠', '진주광 픽서로 완성하는 메이크업 🎆', '메이크업 툴 A to Z 🎨', '올리브 키트 상품 특가로 만나기👑']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103650008&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=올영픽&t_number=3
"단 7일, 오프라 최대 혜택",24.08.19,24.08.26,오프라,"

오프라
본연의아름다움이더 빛나도록
하이라이터 단독 할인


",['08.19 - 08.25 오직 오프라만 가능한 다양한 톤맞춤 하이라이터 아이섀도우/애교살까지 멀티 유즈 아이템!'],"['전체', '골라쓰는 하이라이터', '오프라 립글로즈', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810235&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-804-3_신상로그온_하주영&t_number=4
매일 잃어가는 탄력 되찾기,none,none,아벤느,"

아벤느
시간 대신피부 탄력을 되돌려요
안티에이징 런칭 특가


","[' BRAND WEEK PLUS AVENE TRY NEW ANGEL CREATED BY OLIVEYOUNG MAGAZINE', ' HAB3 SERUM & CREAM 더모의 시작, ‘아벤느’의 정수가 담긴 진정한 안티에이징. 탄력있는 피부에서 발견한 역삼각형에 주목했어요. 아벤느만의 기술력을 담은 안티에이징 라인으로 잃어가는 피부 각도를 지켜요. Avene Hyaluron Activ B3 Anti Aging Serum Avene Hyaluron Activ B3 Anti Aging Cream ', ' Benefit 01 브랜드 위크 기간 중 아벤느 제품 구매 시 사용 가능한 5% 장바구니 쿠폰을 드립니다. Benefit 02 행사 기간 중 HAB3 라인 구매 시 코랄 쇼핑백, HAB3 2종 키트 증정 Benefit 03 아벤느 하루 특가 상품 구매 시 1:1 증정 Benefit 04 구매 금액대별 사은품 증정 ', '꼭 알아두세요', ' REVERSE (triangle) 시간이 지날수록 늘어지는 피부. 시간 대신 각도를 되돌려요. 탄력 있는 피부라면 보이는 역삼각형. 얼굴 위 역삼각형을 만드는 핵심 포인트는 눈가, 볼, 턱 각도 지키기 아벤느의 혁신적인 안티에이징 테크놀로지로 탄력과 피부 각도를 증명해요. ', ' HAB3 SERUM 단 8가지 성분이면 충분. 나이아신아마이드 6%와 이중 히알루론산의 조합으로 콜라겐을 부스팅하고 수분 채워 탄력 있는 피부를 완성해요. 많은 양도 필요 없어요. 기존 사용하던 세럼&크림 양의 반 만 사용하여 코팅하듯 얇게 펴 발라 줍니다. 불필요한 끈적임 없이 속은 촉촉하고 매끈한 피부결을 경험해요. 깊어진 눈가와늘어진 모공이 촘촘하게 차오른 느낌이 납니다. ', '아벤느 HAB3 탄력 액티브 세럼 30ml', '장바구니 담기', '아벤느 HAB3 탄력 액티브 세럼 30ml', ' AT ANY (angle) 어느 시선에서도 무너지지 않는 역트라이앵글. 세럼과 함께 안티에이징 크림으로 한 달 만에 달라진 각도를 경험해요. HAB3 CREAM 프랑스 NO1. 안티에이징 크림의 명성 답게 사용하자마자 확실한 탄력 효과가 느껴지죠. 느슨해진 피부 탄력으로 끌어올려 피부 톤까지 밝아져요. HAB3 세럼처럼 크림도 기존 사용하던 세럼 & 크림 양의 반 만 사용하여 코팅하듯 얇게 펴 발라 줍니다. 적은 양으로도 수분과 탄력, 영양을 모두 채울 수 있어요. 아벤느에서 새롭게 선보이는 안티에이징 라인, HAB3 세럼과 크림 조합으로 잃어가던 나의 역트라이앵글을 되찾아요. ', '아벤느 HAB3 탄력 액티브 크림 50ml', '아벤느 HAB3 탄력 액티브 크림 50ml', '장바구니 담기', '아벤느 HAB3 탄력 액티브 크림 50ml', '닫기']","['전체', 'NEW HAB3 세럼 & 크림', '8/25 오늘의 특가!', '아벤느 BEST 최대혜택가로 만나보기', '아벤느, 이 상품은 어때요?', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103110022&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=더모-804-2_브랜드위크_김가은/이지은&t_number=5
"김지원 PICK,더후 슬로우에이징",none,none,THE WHOO,"

THE WHOO
슬로우에이징의첫 시작,더후와 함께
김지원 PICK 보러가기


",[' 김지원 PICK 더후 SUMMER 슬로우 에이징 기획전'],"['전체', '탄력 BEST', '함께쓰면 좋은 ITEM', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103880079&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=프리미엄-804-1_메인A_이유연/최주희&t_number=6
구달X먼작귀 올리브영 단독 콜라보,24.08.19,24.08.25,구달,"

구달
먼가 작고귀여워웃음짓게 해
먼작귀 x 콜라보 기획전


",['08/19 - 08/25 구달 BEST 청귤 세럼 먼작귀 콜라보 먼작귀 파우치 기획 #올영단독'],"['전체', '구달 BEST', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103890120&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=스킨케어-804-2_메인B_김소현/이희평&t_number=7
피부 근본 다잡는 아렌시아 떡솝,24.08.19,24.08.26,아렌시아,"

아렌시아
세안으로피부가달라질수 있다면
떡솝 클렌저 특가로 만나요


",[' 모공을 비우고 결광 완성 인생클렌저 그린 떡솝 아렌시아 프레시 그린 클렌저'],"['전체', '아렌시아 인생 클렌저 3종', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103920083&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=클렌징-804-1_강민경/구자경&t_number=8
"올영입점 1주년, 올라플렉스",24.08.19,24.08.26,올라플렉스,"

올라플렉스
손끝에서 느껴지는극강의 부드러움
극손상모를 위한 헤어 BEST


",[' 올라플렉스 올리브영 입점 1주년 기념 역대 최대할인율'],"['전체', '손상 보호용', '손상 케어용', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103880080&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=프리미엄-804-2_이유연/최주희&t_number=9
관리하는 남자들의 선택,24.08.19,24.08.26,두잉왓,"

두잉왓
기초부터메이크업까지10초면 끝
올리브영 단독 기획세트 보러가기


",['08.19 - 08.26 32만 유튜버 관하살의 두잉왓 올리브영 기획전 #관하살MADE #꾸안꾸템끝판왕'],"['전체', '10초만에 끝내는 메이크업', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103940094&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=남성-804-3_박선정/조은경&t_number=10
