promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
6월 올영PICK 🎈,none,none,올영PICK,"

올영PICK
올리브영이PICK한이 달의 브랜드
특가&올리브 키트 증정


",[' 올영PICK 6월 올리브영 APP과 매장에서 만나보세요! '],"['전체', '여름철 피부 고민 해방템💚', '우리가 원하던 진정🍃', '매끈 당당 피부\U0001fa75', '골라쓰는 핫썸머템✨', 'HOT템 큐레이션🌷', '모발&두피고민 해결🎈', '세상에 없던 요즘 베이스❤️', 'SLIM SUMMER🐋', '언더웨어의 신세계🥰', '자유로운 하루의 끝💜', '한 번에 ALL CLEAR🖤', '올리브 키트 상품 특가로 만나기👑', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103650006&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=파워팩 특가 + 올리브 키트&t_number=1
💙헬스plus 6월 FOCUS💙,24.05.31,24.06.30,헬스+,"

헬스+
무더운 여름도가볍게 이겨내는헬스 아이템은?
헬스+ 전용 10% 쿠폰증정


",[' H FOCUS '],"['전체', '가벼운 여름을 위한 슬리밍템💚', '여름맞이 언더웨어💚', '건강식품 특가💚', '푸드 특가💚', '구강용품 특가💚', '헬스/건강용품 특가💚', '여성/위생용품 특가💚', '컴포트웨어 특가💚', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103960021&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=헬스 FOCUS&t_number=2
올리브 컬러업 챌린지,24.06.07,24.06.30,컬러업 챌린지,"

컬러업 챌린지
컬러가 바뀌면혜택이 UP
쿠폰과 경품 한 번에 받기


","[' 올리브 컬러업 챌린지 ', ' EVENT1 24년 하반기 예상 등급 확인하면 100% 선물 증정 24년 하반기 나의 예상 등급은? APP에서 확인해 보세요 2024년 하반기 등급은 24.01.01 - 24.06.30 올리브영 매장 및 온라인몰 누계 구매금액 기준으로 산정\u200b (확인 시점의 실제 승급 내용과 상이할 수 있음) ', ' 예상 등급 확인 했다면 꽝 없는 뽑기 머신 PLAY 100% 당첨 경품 딜라이트 프로젝트 쫀득한 복숭아말랭이 62g 100원 교환권 올리브영 1,000원~3,000원 할인 쿠폰 APP에서 참여해 보세요 24년 하반기 예상 등급 확인 시에만 참여 가능 이벤트 기간 중 로그인 후 ID당 1인 1회 참여 가능 ', ' EVENT2 한층 더 특별해진 올리브를 위한 보너스 응모 CHANCE 오직 예상등급 GOLD .BLACK .GREEN에게 올리브영 기프트카드를 드려요! 1만원~100만원, 총 261명 최대 100만원 오직 올리브 Hi-TEEN 멤버스에게 코지모지 미니버드 키링을 드려요! 100명 올리브 Hi-TEEN 멤버스 대상 : 올리브영 회원 중 만 14~19세 (법정생년 2004년~2010년생, 단 2010년생은 만 14세부터 가능) APP에서 확인해 보세요 24년 하반기 예상 등급 확인 시에만 참여 가능\u200b 해당 등급 및 올리브 Hi-Teen멤버스에 한해 ID당 1인 1회 참여 가능\u200b 당첨자 발표 : 이벤트 종료 후 7/8(월)까지 개별 연락 ', ' EVENT3 100원 이상 구매하면 누구나 매주 응모가능 1주차 6/7(금) ~ 6/13(목) Ilkwang Lighting 플라밍고 26 조명 5명 Marshall 모티프 II A.N.C 5명 2주차 6/14(금) ~ 6/20(목) 퓌 3D볼류밍 글로스 12컬러 전 상품 5명 남성 헬스PACK 5명 3주차 6/21(금) ~ 6/30(일) Balmuda 더 토스터 프로 5명 Tivoli Audio 블루투스 미니오디오 5명 APP에서 참여해 보세요 온/오프라인 상관 없이 1회 100원 이상 구매 시 참여 가능\u200b 주차별 ID당 1인 1회 참여 가능, 응모 완료 후 선물 변경 및 재신청 불가\u200b 당첨자 발표 : 주차별 지정 기간에 이벤트 페이지에서 확인 (1, 2주차) 이벤트 종료 후 7/8(월)까지 개별 연락 (3주차) ']","['전체', '♥ 6월 딜라이트와 함께', '★6월 BEST HOT템', '☆6월 써머 필수템']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104350001&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=6월 컬러업 챌린지_이수진&t_number=3
"화잘먹 치트키, 더하르나이 ",24.06.10,24.06.16,더하르나이,"

더하르나이
화잘먹치트키로더 매끈하게
시카이드 1+1 한정 이벤트


",[' 화잘먹원조 시카이드 올영한정 1+1 이벤트 청담 메이크업샵 원장님 #내돈내산템 '],"['전체', '청담샵PICK 화잘먹 치트키', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103890071&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=스킨케어-602-4_신상로그온_김소현/이희평&t_number=4
닥터지 인사이드아웃2 한정판 에디션,24.06.10,24.06.16,닥터지,"

닥터지
진정 강한두 브랜드의뜨거운 만남
한정판 에디션 1+1 기획


",[' 닥터지 레드 블레미쉬 인사이드아웃2 에디션 1+1 한정 기획'],"['전체', '인사이드아웃2 에디션', '닥터지 HOT신상🔥', '닥터지 BEST 할인👍']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103890070&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=스킨케어-602-3_브랜드위크_김소현/이희평&t_number=5
바닐라코X마이멜로디 기획전,24.06.10,24.06.16,바닐라코,"

바닐라코
클렌징은내 주특기귀여움은 덤
마이멜로디 토드백 한정수량


",[' BANILA CO 바닐라코X마이멜로디 한정기획 출시! 마이멜로디 토드백 한정수량 증정'],"['전체', '바닐라코X마이멜로디 한정기획💞', '바닐라코 BEST✨', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103920055&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=클렌징-602-2_메인A_강민경/구자경&t_number=6
탱글톤업 에스쁘아 젤로쿠션💖,24.06.10,24.06.17,에스쁘아,"

에스쁘아
젤리처럼탱글하게 빛나는내 피부
톤업쿠션 할인, 파우치 증정


",[' espoir 에스쁘아 6월 젤로 톤업쿠션 단독 선런칭! 수분빛 탱글톤업 #젤로 파우치 증정 기획'],"['전체', '베이스 맛집 에스쁘아💖', '생기 가득 립 아이템💖', '또렷한 눈매 완성💖']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810146&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-602-6_메인B_하주영/김예은&t_number=7
클리오 냥생역전 코숏에디션💖,24.06.07,24.06.17,클리오,"

클리오
나도 있어파우치 속귀여운 고양이
냥생역전 코숏 에디션


",[' CLIO 냥생역전 코숏에디션 올리브영 단독 선런칭'],"['전체', 'NEW 냥생역전 에디션💗', 'BEST 베이스 아이템✨', 'BEST 아이 아이템✨', 'BEST 립 아이템✨', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810143&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-602-3_하주영/김예은&t_number=8
이영애의 건강미식💚효소,none,none,이영애의 건강미식,"

이영애의 건강미식
시원한 여름밤에잘먹은 야식까지가볍게 덜어내요
할인 혜택 보러가기


",['06.10-06.16 이영애의 건강미식 생생&새싹 효소 식후 1포로 가볍게 탄수화물 분해!'],"['전체', '생생🌱새싹 효소', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103750102&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=건강식품-602-5_김진주/박진희&t_number=9
"💚아로마티카, 두피타입별 맞춤케어",24.06.10,24.06.16,아로마티카,"

아로마티카
꿉꿉한두피 속까지시원하게
올리브영 단독 할인


",[' 아로마티카 두피 타입 별 맞춤 케어 올리브영 단독 할인 / 구성'],"['전체', '아로마티카X올리브영 단독기획💛', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103770085&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=헤어-602-7_김수진/김보은&t_number=10
