promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
올영세일 COMING SOON,23.02.28,23.03.01,올영세일 커밍쑨,"

올영세일 커밍쑨
세일 소식공유하면천만원 쏜다!
세일 미리보기→


","[' 올영세일 COMING SOON ', ' 올마이갓 올영세일 ', ' 한정수량 판매 선착순 특가 APP에서 10시 / 18시 순차 OPEN 매장에서 1만원 이상 구매 시 택 1 오늘드림 주문건은 행사 제외됩니다. ', ' 총 1000만원 1초컷 이벤트 1초컷으로 카톡 공유하면 올리브영이 천만원 쏜다! APP에서 참여 가능해요 ']",[],https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102920006&trackingCd=Home_Planshop1_1_PROD
스너글 NEW 단독 선런칭,23.02.20,23.03.01,스너글,"

스너글
아끼는 옷은뿌려서관리해요
신규 향 단독 선런칭 최대 36%할인


",[' 스너글 포근함에 폭! 향긋함에 폭! Upto 36%'],"['전체', 'NEW', '탈취제', '섬유유연제']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102840027&trackingCd=Home_Planshop1_2_PROD
신이어마켙 x 스킨푸드,23.02.20,23.03.01,스킨푸드,"

스킨푸드
할머니의손길이 닿아더 특별한 패드
신이어마켙 한정 기획, ~30%


",[' 스킨푸드 X 신이어마켙 콜라보 한정기획 세트 '],"['전체', '🔍스킨푸드 마스크팩 모음집', '🔍스킨푸드 더 알아가기', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102720030&trackingCd=Home_Planshop1_3_PROD
어반디케이 전 품목 20% 할인💜,23.02.20,23.03.01,어반디케이,"

어반디케이
아침 메이크업을저녁까지유지해요
최대 20%할인


",[' 롱라스팅 강자 어반디케이 전품목 20% 할인! '],"['전체', '어반디케이 BEST 할인가 만나보기💜', '어반디케이 전 품목 20% 할인💜', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102780022&trackingCd=Home_Planshop1_4_PROD
신학기 생리대는 무표백 좋은느낌 ,23.02.20,23.03.01,좋은느낌,"

좋은느낌
민감한 날찾게되는이유가 있어요
최대 55%할인, 쿠폰


","['02.20-02.28 신학기, 새출발 기획전 내 몸에 맞는 생리대 찾기 무표백 100% 유기농순면커버 최대 55%']","['전체', '좋은느낌 BEST', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102860015&trackingCd=Home_Planshop1_5_PROD
아비노X윤꽃 일러스트 기획세트 런칭!,23.02.20,23.03.01,아비노,"

아비노
온몸으로 느끼는오트밀의촉촉함
최대 32%할인, 증정


",[' 아비노 X 윤꽃 일러스트 콜라보 단독 기획 '],"['전체', '아비노X윤꽃 콜라보 기획출시', '아비노 BEST&NEW', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102800030&trackingCd=Home_Planshop1_6_PROD
